230.0 , 0.00552535565384 , 0.277407773929
235.0 , 0.00509115086096 , 0.275788028718
240.0 , 0.00565409143391 , 0.271734983549
245.0 , 0.00626949265105 , 0.267033342284
250.0 , 0.0108145550245 , 0.264148044182
255.0 , 0.021430749218 , 0.264536539684
260.0 , 0.0380314804038 , 0.267860628688
265.0 , 0.056832051175 , 0.268914979008
270.0 , 0.0747996008389 , 0.260864181934
275.0 , 0.0945851313866 , 0.235326173014
280.0 , 0.118293796164 , 0.197849299803
285.0 , 0.151063364997 , 0.156424213886
290.0 , 0.195193793581 , 0.119414311123
295.0 , 0.252969431015 , 0.0928701997131
300.0 , 0.321146505358 , 0.0824560257429
305.0 , 0.392229764095 , 0.0877978155777
310.0 , 0.458177687526 , 0.103781988819
315.0 , 0.515485124972 , 0.121714154807
320.0 , 0.561439037903 , 0.137107406478
325.0 , 0.600319820259 , 0.149992658175
330.0 , 0.630128339785 , 0.157195771206
335.0 , 0.657289788508 , 0.162639561226
340.0 , 0.677021966217 , 0.16563323384
345.0 , 0.697664506673 , 0.167382648547
350.0 , 0.711408219111 , 0.167242467752
355.0 , 0.72281732176 , 0.166888385727
360.0 , 0.735526344456 , 0.165500631556
365.0 , 0.742965612519 , 0.162927918828
370.0 , 0.750814269778 , 0.160646331405
375.0 , 0.757371327508 , 0.157763426171
380.0 , 0.763148940228 , 0.154413364061
385.0 , 0.767935773803 , 0.151179227061
390.0 , 0.771891035117 , 0.147766669659
395.0 , 0.776590376005 , 0.1442842017
400.0 , 0.779608467302 , 0.140746900064
405.0 , 0.784133590292 , 0.137275911192
410.0 , 0.789351858421 , 0.133945168964
415.0 , 0.790230602828 , 0.1306280709
420.0 , 0.793406096534 , 0.127536383465
425.0 , 0.794935864946 , 0.124346884958
430.0 , 0.797925907176 , 0.121386159336
435.0 , 0.798134914936 , 0.1186193602
440.0 , 0.801431442039 , 0.116244785081
445.0 , 0.802897635409 , 0.113961137839
450.0 , 0.805799052356 , 0.112007283109
455.0 , 0.80685948509 , 0.110148749632
460.0 , 0.807692378435 , 0.108538988078
465.0 , 0.808255047987 , 0.107219434601
470.0 , 0.809419909387 , 0.106204480254
475.0 , 0.807976717217 , 0.105162120525
480.0 , 0.810401547083 , 0.104687603966
485.0 , 0.810150566377 , 0.104265562599
490.0 , 0.807970053644 , 0.104052351866
495.0 , 0.808106035698 , 0.104177413627
500.0 , 0.806349465905 , 0.104470553765
505.0 , 0.805225006492 , 0.105036693456
510.0 , 0.805515490426 , 0.10596935774
515.0 , 0.803950977327 , 0.107031248395
520.0 , 0.799793453905 , 0.108097514185
525.0 , 0.799449123171 , 0.109743105095
530.0 , 0.797377043339 , 0.111394073811
535.0 , 0.795815283219 , 0.113437865013
540.0 , 0.793395889089 , 0.115486929874
