wl	k
0.2066	0.870386410508
0.21089508319	0.965578874806
0.215279458439	1.0402424751
0.219754982075	1.0963412968
0.224323549012	1.13584089596
0.228987093564	1.16100205284
0.233747590255	1.17463650616
0.238607054657	1.18045934249
0.243567544248	1.18390627144
0.248631159276	1.19421880639
0.253800043655	1.22785626058
0.259076385867	1.30611642846
0.264462419893	1.43145169912
0.269960426156	1.5608011454
0.275572732488	1.62600604918
0.281301715116	1.57931089731
0.287149799665	1.41816898493
0.293119462189	1.1823642914
0.299213230217	0.932180210113
0.305433683824	0.722775908062
0.311783456723	0.589889800453
0.318265237381	0.554446352656
0.324881770154	0.636611154842
0.331635856454	0.809939685003
0.338530355932	0.988366492091
0.345568187689	1.14299721546
0.352752331512	1.27754650773
0.360085829136	1.39792320109
0.367571785533	1.50821539365
0.375213370223	1.61110819046
0.383013818621	1.70843529341
0.390976433402	1.80151065194
0.399104585903	1.89131464039
0.407401717548	1.97860222952
0.415871341306	2.06396934884
0.42451704318	2.14789577028
0.433342483722	2.23077408808
0.442351399584	2.31293005359
0.451547605104	2.39463729712
0.460934993913	2.47612826339
0.470517540592	2.55760250569
0.480299302349	2.63923308359
0.49028442074	2.72117156499
0.50047712342	2.80355198049
0.510881725935	2.88649397799
0.521502633549	2.97010535882
0.532344343107	3.05448413034
0.543411444943	3.13972017749
0.554708624818	3.22589663155
0.56624066591	3.31309099735
0.578012450835	3.40137608619
0.590028963715	3.49082079237
0.602295292289	3.58149074276
0.614816630068	3.67344884315
0.627598278532	3.7667557403
0.640645649374	3.86147021478
0.653964266795	3.95764951683
0.667559769839	4.05534965506
0.681437914784	4.15462564603
0.695604577575	4.25553173119
0.710065756315	4.35812156644
0.724827573806	4.46244838878
0.739896280135	4.5685651635
0.755278255329	4.67652471505
0.770980012047	4.7863798438
0.787008198346	4.89818343104
0.803369600489	5.01198853364
0.820071145824	5.12784847009
0.837119905712	5.2458168989
0.854523098523	5.36594789053
0.872288092693	5.48829599367
0.890422409845	5.61291629667
0.908933727968	5.73986448466
0.927829884674	5.86919689304
0.947118880514	6.00097055769
0.966808882365	6.13524326238
0.986908226887	6.27207358378
1.00742542406	6.41152093422
1.02836916076	6.55364560265
1.0497483045	6.69850879392
1.07157190709	6.84617266664
1.09384920857	6.99670036976
1.11658964103	7.15015607809
1.13980283269	7.30660502679
1.16349861191	7.46611354511
1.18768701137	7.6287490893
1.21237827235	7.79458027498
1.237582849	7.9636769089
1.26331141285	8.13611002019
1.28957485725	8.31195189123
1.31638430203	8.49127608816
1.34375109819	8.67415749101
1.37168683271	8.86067232358
1.40020333347	9.05089818309
1.42931267422	9.24491406954
1.45902717974	9.4428004149
1.48935943101	9.64463911213
1.52032227059	9.85051354396
1.55192880799	10.0605086115
1.58419242529	10.2747107629
1.61712678277	10.4932080212
1.65074582469	10.716090013
1.6850637852	10.9434479958
1.72009519439	11.1753748861
1.75585488439	11.4119652867
1.7923579957	11.6533155137
1.82961998359	11.8995236238
1.86765662461	12.1506894408
1.90648402331	12.4069145815
1.94611861905	12.6683024819
1.98657719294	12.9349584225
2.02787687497	13.2069895534
2.07003515123	13.4845049182
2.11306987137	13.7676154783
2.15699925609	14.0564341359
2.2018419049	14.3510757562
2.24761680399	14.6516571889
2.29434333425	14.9582972893
2.34204127949	15.2711169376
2.39073083481	15.5902390578
2.44043261516	15.9157886351
2.49116766405	16.2478927319
2.54295746248	16.586680503
2.59582393804	16.9322832086
2.64978947414	17.2848342262
2.70487691958	17.6444690604
2.76110959812	18.011325351
2.81851131845	18.3855428791
2.8771063842	18.7672635706
2.93691960427	19.1566314978
2.99797630331	19.5537928782
3.06030233246	19.9588960707
3.1239240803	20.3720915685
3.188868484	20.7935319897
3.25516304072	21.2233720631
3.32283581931	21.6617686123
3.39191547211	22.1088805344
3.46243124716	22.5648687752
3.53441300053	23.0298963006
3.60789120897	23.5041280626
3.68289698284	23.9877309606
3.75946207926	24.4808737984
3.83761891556	24.9837272343
3.91740058299	25.4964637269
3.99884086078	26.0192574734
4.08197423038	26.552284343
4.1668358901	27.0957218022
4.25346176999	27.6497488336
4.34188854708	28.2145458474
4.43215366088	28.7902945846
4.52429532923	29.3771780121
4.61835256454	29.9753802094
4.71436519021	30.5850862462
4.81237385758	31.2064820503
4.91242006309	31.8397542665
5.01454616587	32.485090104
5.11879540566	33.1426771747
5.22521192114	33.8127033195
5.3338407686	34.4953564235
5.44472794102	35.1908242194
5.55792038754	35.8992940792
5.67346603336	36.6209527927
5.79141379999	37.3559863338
5.91181362602	38.1045796133
6.0347164882	38.8669162182
6.16017442306	39.6431781381
6.28824054896	40.4335454766
6.41896908852	41.2381961492
6.55241539166	42.0573055671
6.68863595894	42.8910463065
6.82768846557	43.7395877636
6.96963178576	44.603095795
7.11452601772	45.481732345
7.26243250901	46.3756550575
7.41341388261	47.2850168756
7.56753406337	48.209965627
7.72485830511	49.1506435972
7.88545321822	50.1071870902
8.04938679789	51.0797259781
8.21672845289	52.0683832401
8.38754903495	53.0732744916
8.56192086874	54.0945075055
8.73991778256	55.1321817261
8.92161513952	56.1863877775
9.10708986948	57.2572069682
9.29642050165	58.3447107935
9.48968719778	59.4489604375
9.68697178616	60.5700062781
9.88835779621	61.7078873953
10.0939304939	62.8626310875
10.3037769178	64.0342523968
10.517985916	65.222753648
10.7366481837	66.428124002
10.9598563014	67.6503390297
11.1877047746	68.8893603073
11.4202900733	70.1451350383
11.6577106731	71.4175957048
11.9000670968	72.7066597524
12.1474619572	74.012229313
12.4	75.3341909676
