wl	n	k
599.0000000	2.1520000	0.1039000
601.9000000	2.1510000	0.1024000
604.8000000	2.1510000	0.1009000
607.8000000	2.1500000	0.0994000
610.8000000	2.1490000	0.0980000
613.8000000	2.1490000	0.0965000
616.8000000	2.1480000	0.0950000
619.9000000	2.1470000	0.0935000
623.0000000	2.1470000	0.0921000
626.2000000	2.1460000	0.0906000
629.4000000	2.1450000	0.0892000
632.6000000	2.1450000	0.0878000
635.8000000	2.1440000	0.0863000
639.1000000	2.1430000	0.0849000
642.4000000	2.1420000	0.0835000
645.8000000	2.1420000	0.0821000
649.1000000	2.1410000	0.0807000
652.6000000	2.1400000	0.0794000
656.0000000	2.1390000	0.0780000
659.5000000	2.1380000	0.0766000
663.0000000	2.1380000	0.0753000
666.6000000	2.1370000	0.0740000
670.2000000	2.1360000	0.0726000
673.8000000	2.1350000	0.0713000
677.5000000	2.1340000	0.0700000
681.2000000	2.1330000	0.0687000
685.0000000	2.1320000	0.0674000
688.8000000	2.1310000	0.0662000
692.7000000	2.1300000	0.0649000
696.5000000	2.1290000	0.0637000
700.5000000	2.1290000	0.0624000
704.5000000	2.1280000	0.0612000
708.5000000	2.1270000	0.0600000
712.6000000	2.1260000	0.0588000
716.7000000	2.1250000	0.0576000
720.8000000	2.1240000	0.0564000
725.1000000	2.1230000	0.0553000
729.3000000	2.1220000	0.0541000
733.6000000	2.1210000	0.0530000
738.0000000	2.1200000	0.0519000
742.4000000	2.1190000	0.0507000
746.9000000	2.1180000	0.0496000
751.4000000	2.1170000	0.0486000
756.0000000	2.1150000	0.0475000
760.6000000	2.1140000	0.0464000
765.3000000	2.1130000	0.0454000
770.1000000	2.1120000	0.0443000
774.9000000	2.1110000	0.0433000
779.8000000	2.1100000	0.0423000
784.7000000	2.1090000	0.0413000
789.7000000	2.1080000	0.0403000
794.8000000	2.1070000	0.0393000
799.9000000	2.1060000	0.0384000
805.1000000	2.1040000	0.0374000
810.4000000	2.1030000	0.0365000
815.7000000	2.1020000	0.0356000
821.1000000	2.1010000	0.0347000
826.6000000	2.1000000	0.0338000
826.6000000	2.0998725	0.0337771
831.6000000	2.0988484	0.0329850
836.6000000	2.0978345	0.0322133
841.6000000	2.0968308	0.0314615
846.6000000	2.0958372	0.0307291
851.6000000	2.0948536	0.0300156
856.6000000	2.0938798	0.0293205
861.6000000	2.0929159	0.0286434
866.6000000	2.0919617	0.0279837
871.6000000	2.0910170	0.0273410
876.6000000	2.0900818	0.0267149
881.6000000	2.0891561	0.0261050
886.6000000	2.0882396	0.0255108
891.6000000	2.0873324	0.0249319
896.6000000	2.0864343	0.0243680
901.6000000	2.0855452	0.0238186
906.6000000	2.0846650	0.0232834
911.6000000	2.0837937	0.0227620
916.6000000	2.0829312	0.0222540
921.6000000	2.0820773	0.0217592
926.6000000	2.0812320	0.0212771
931.6000000	2.0803952	0.0208075
936.6000000	2.0795668	0.0203499
941.6000000	2.0787468	0.0199042
946.6000000	2.0779349	0.0194700
951.6000000	2.0771313	0.0190470
956.6000000	2.0763357	0.0186349
961.6000000	2.0755481	0.0182334
966.6000000	2.0747685	0.0178423
971.6000000	2.0739967	0.0174613
976.6000000	2.0732326	0.0170901
981.6000000	2.0724762	0.0167284
986.6000000	2.0717274	0.0163761
991.6000000	2.0709862	0.0160329
996.6000000	2.0702524	0.0156986
1001.6000000	2.0695260	0.0153729
1006.6000000	2.0688068	0.0150555
1011.6000000	2.0680949	0.0147464
1016.6000000	2.0673902	0.0144453
1021.6000000	2.0666926	0.0141519
1026.6000000	2.0660019	0.0138660
1031.6000000	2.0653182	0.0135876
1036.6000000	2.0646414	0.0133163
1041.6000000	2.0639714	0.0130521
1046.6000000	2.0633081	0.0127946
1051.6000000	2.0626515	0.0125438
1056.6000000	2.0620015	0.0122995
1061.6000000	2.0613580	0.0120615
1066.6000000	2.0607210	0.0118296
1071.6000000	2.0600904	0.0116037
1076.6000000	2.0594661	0.0113836
1081.6000000	2.0588481	0.0111692
1086.6000000	2.0582363	0.0109603
1091.6000000	2.0576307	0.0107568
1096.6000000	2.0570311	0.0105586
1101.6000000	2.0564376	0.0103655
1106.6000000	2.0558501	0.0101773
1111.6000000	2.0552684	0.0099941
1116.6000000	2.0546926	0.0098155
1121.6000000	2.0541226	0.0096416
1126.6000000	2.0535584	0.0094721
1131.6000000	2.0529997	0.0093070
1136.6000000	2.0524468	0.0091462
1141.6000000	2.0518993	0.0089895
1146.6000000	2.0513574	0.0088369
1151.6000000	2.0508209	0.0086882
1156.6000000	2.0502898	0.0085433
1161.6000000	2.0497641	0.0084022
1166.6000000	2.0492436	0.0082647
1171.6000000	2.0487284	0.0081308
1176.6000000	2.0482183	0.0080003
1181.6000000	2.0477134	0.0078732
1186.6000000	2.0472136	0.0077493
1191.6000000	2.0467187	0.0076287
1196.6000000	2.0462289	0.0075112
1201.6000000	2.0457440	0.0073967
1206.6000000	2.0452639	0.0072851
1211.6000000	2.0447887	0.0071765
1216.6000000	2.0443182	0.0070706
1221.6000000	2.0438525	0.0069675
1226.6000000	2.0433915	0.0068670
1231.6000000	2.0429351	0.0067691
1236.6000000	2.0424833	0.0066738
1241.6000000	2.0420360	0.0065809
1246.6000000	2.0415932	0.0064904
1251.6000000	2.0411549	0.0064022
1256.6000000	2.0407210	0.0063163
1261.6000000	2.0402914	0.0062327
1266.6000000	2.0398662	0.0061511
1271.6000000	2.0394452	0.0060717
1276.6000000	2.0390285	0.0059944
1281.6000000	2.0386159	0.0059190
1286.6000000	2.0382075	0.0058456
1291.6000000	2.0378032	0.0057741
1296.6000000	2.0374030	0.0057044
1301.6000000	2.0370068	0.0056365
1306.6000000	2.0366146	0.0055704
1311.6000000	2.0362263	0.0055059
1316.6000000	2.0358419	0.0054432
1321.6000000	2.0354614	0.0053820
1326.6000000	2.0350847	0.0053225
1331.6000000	2.0347118	0.0052644
1336.6000000	2.0343427	0.0052079
1341.6000000	2.0339772	0.0051528
1346.6000000	2.0336155	0.0050992
1351.6000000	2.0332573	0.0050469
1356.6000000	2.0329028	0.0049960
1361.6000000	2.0325518	0.0049464
1366.6000000	2.0322044	0.0048980
1371.6000000	2.0318605	0.0048509
1376.6000000	2.0315200	0.0048051
1381.6000000	2.0311829	0.0047604
1386.6000000	2.0308492	0.0047169
1391.6000000	2.0305189	0.0046745
1396.6000000	2.0301919	0.0046331
1401.6000000	2.0298682	0.0045929
1406.6000000	2.0295477	0.0045537
1411.6000000	2.0292305	0.0045155
1416.6000000	2.0289165	0.0044783
1421.6000000	2.0286056	0.0044420
1426.6000000	2.0282978	0.0044067
1431.6000000	2.0279931	0.0043723
1436.6000000	2.0276915	0.0043388
1441.6000000	2.0273929	0.0043061
1446.6000000	2.0270974	0.0042743
1451.6000000	2.0268048	0.0042433
1456.6000000	2.0265151	0.0042131
1461.6000000	2.0262283	0.0041837
1466.6000000	2.0259445	0.0041551
1471.6000000	2.0256634	0.0041272
1476.6000000	2.0253853	0.0041000
1481.6000000	2.0251099	0.0040735
1486.6000000	2.0248372	0.0040477
1491.6000000	2.0245673	0.0040225
1496.6000000	2.0243002	0.0039980
1501.6000000	2.0240357	0.0039742
1506.6000000	2.0237739	0.0039509
1511.6000000	2.0235147	0.0039283
1516.6000000	2.0232581	0.0039062
1521.6000000	2.0230041	0.0038847
1526.6000000	2.0227526	0.0038638
1531.6000000	2.0225037	0.0038434
1536.6000000	2.0222572	0.0038235
1541.6000000	2.0220133	0.0038042
1546.6000000	2.0217718	0.0037853
1551.6000000	2.0215327	0.0037669
1556.6000000	2.0212961	0.0037490
1561.6000000	2.0210618	0.0037316
1566.6000000	2.0208298	0.0037146
1571.6000000	2.0206002	0.0036980
1576.6000000	2.0203729	0.0036819
1581.6000000	2.0201479	0.0036662
1586.6000000	2.0199252	0.0036509
1591.6000000	2.0197047	0.0036360
1596.6000000	2.0194864	0.0036215
1601.6000000	2.0192703	0.0036073
1606.6000000	2.0190564	0.0035935
1611.6000000	2.0188446	0.0035801
1616.6000000	2.0186350	0.0035670
1621.6000000	2.0184274	0.0035543
1626.6000000	2.0182220	0.0035419
1631.6000000	2.0180186	0.0035298
1636.6000000	2.0178172	0.0035180
1641.6000000	2.0176179	0.0035065
1646.6000000	2.0174206	0.0034953
1651.6000000	2.0172253	0.0034845
1656.6000000	2.0170319	0.0034738
1661.6000000	2.0168405	0.0034635
1666.6000000	2.0166510	0.0034534
1671.6000000	2.0164634	0.0034436
1676.6000000	2.0162777	0.0034341
1681.6000000	2.0160938	0.0034247
1686.6000000	2.0159119	0.0034157
1691.6000000	2.0157317	0.0034068
1696.6000000	2.0155533	0.0033982
1701.6000000	2.0153768	0.0033898
1706.6000000	2.0152020	0.0033817
1711.6000000	2.0150290	0.0033737
1716.6000000	2.0148577	0.0033660
1721.6000000	2.0146881	0.0033584
1726.6000000	2.0145203	0.0033510
1731.6000000	2.0143541	0.0033439
1736.6000000	2.0141896	0.0033369
1741.6000000	2.0140267	0.0033301
1746.6000000	2.0138655	0.0033234
1751.6000000	2.0137059	0.0033170
1756.6000000	2.0135479	0.0033107
1761.6000000	2.0133915	0.0033046
1766.6000000	2.0132367	0.0032986
1771.6000000	2.0130834	0.0032928
1776.6000000	2.0129317	0.0032871
1781.6000000	2.0127815	0.0032816
1786.6000000	2.0126328	0.0032762
1791.6000000	2.0124856	0.0032710
1796.6000000	2.0123399	0.0032659
1801.6000000	2.0121956	0.0032609
1806.6000000	2.0120528	0.0032560
1811.6000000	2.0119115	0.0032513
1816.6000000	2.0117715	0.0032467
1821.6000000	2.0116330	0.0032422
1826.6000000	2.0114958	0.0032379
1831.6000000	2.0113600	0.0032336
1836.6000000	2.0112256	0.0032295
1841.6000000	2.0110926	0.0032255
1846.6000000	2.0109609	0.0032215
1851.6000000	2.0108305	0.0032177
1856.6000000	2.0107014	0.0032140
1861.6000000	2.0105736	0.0032103
1866.6000000	2.0104471	0.0032068
1871.6000000	2.0103219	0.0032033
1876.6000000	2.0101979	0.0032000
1881.6000000	2.0100752	0.0031967
1886.6000000	2.0099537	0.0031935
1891.6000000	2.0098334	0.0031904
1896.6000000	2.0097144	0.0031874
1901.6000000	2.0095965	0.0031844
1906.6000000	2.0094798	0.0031816
1911.6000000	2.0093643	0.0031788
1916.6000000	2.0092500	0.0031760
1921.6000000	2.0091368	0.0031734
1926.6000000	2.0090247	0.0031708
1931.6000000	2.0089138	0.0031683
1936.6000000	2.0088040	0.0031658
1941.6000000	2.0086953	0.0031634
1946.6000000	2.0085876	0.0031611
1951.6000000	2.0084811	0.0031588
1956.6000000	2.0083756	0.0031566
1961.6000000	2.0082712	0.0031545
1966.6000000	2.0081679	0.0031524
1971.6000000	2.0080656	0.0031503
1976.6000000	2.0079643	0.0031483
1981.6000000	2.0078640	0.0031464
1986.6000000	2.0077647	0.0031445
1991.6000000	2.0076665	0.0031427
1996.6000000	2.0075692	0.0031409
2001.6000000	2.0074729	0.0031391
2006.6000000	2.0073776	0.0031374
2011.6000000	2.0072832	0.0031357
2016.6000000	2.0071898	0.0031341
2021.6000000	2.0070973	0.0031326
2026.6000000	2.0070057	0.0031310
2031.6000000	2.0069151	0.0031295
2036.6000000	2.0068254	0.0031281
2041.6000000	2.0067366	0.0031267
2046.6000000	2.0066486	0.0031253
2051.6000000	2.0065616	0.0031239
2056.6000000	2.0064754	0.0031226
2061.6000000	2.0063901	0.0031213
2066.6000000	2.0063057	0.0031201
2071.6000000	2.0062221	0.0031189
2076.6000000	2.0061393	0.0031177
2081.6000000	2.0060574	0.0031165
2086.6000000	2.0059763	0.0031154
2091.6000000	2.0058960	0.0031143
2096.6000000	2.0058165	0.0031133
2101.6000000	2.0057379	0.0031122
2106.6000000	2.0056600	0.0031112
2111.6000000	2.0055829	0.0031102
2116.6000000	2.0055065	0.0031093
2121.6000000	2.0054310	0.0031083
2126.6000000	2.0053562	0.0031074
2131.6000000	2.0052821	0.0031066
2136.6000000	2.0052088	0.0031057
2141.6000000	2.0051362	0.0031049
2146.6000000	2.0050644	0.0031040
2151.6000000	2.0049933	0.0031032
2156.6000000	2.0049229	0.0031025
2161.6000000	2.0048532	0.0031017
2166.6000000	2.0047842	0.0031010
2171.6000000	2.0047159	0.0031002
2176.6000000	2.0046483	0.0030995
2181.6000000	2.0045813	0.0030989
2186.6000000	2.0045151	0.0030982
2191.6000000	2.0044495	0.0030975
2196.6000000	2.0043845	0.0030969
2201.6000000	2.0043202	0.0030963
2206.6000000	2.0042566	0.0030957
2211.6000000	2.0041936	0.0030951
2216.6000000	2.0041312	0.0030946
2221.6000000	2.0040695	0.0030940
2226.6000000	2.0040084	0.0030935
2231.6000000	2.0039479	0.0030929
2236.6000000	2.0038880	0.0030924
2241.6000000	2.0038287	0.0030919
2246.6000000	2.0037700	0.0030914
2251.6000000	2.0037119	0.0030910
2256.6000000	2.0036544	0.0030905
2261.6000000	2.0035974	0.0030901
2266.6000000	2.0035411	0.0030896
2271.6000000	2.0034852	0.0030892
2276.6000000	2.0034300	0.0030888
2281.6000000	2.0033753	0.0030884
2286.6000000	2.0033212	0.0030880
2291.6000000	2.0032676	0.0030876
2296.6000000	2.0032145	0.0030872
2301.6000000	2.0031620	0.0030869
2306.6000000	2.0031100	0.0030865
2311.6000000	2.0030585	0.0030862
2316.6000000	2.0030076	0.0030858
2321.6000000	2.0029571	0.0030855
2326.6000000	2.0029072	0.0030852
2331.6000000	2.0028578	0.0030849
2336.6000000	2.0028088	0.0030846
2341.6000000	2.0027604	0.0030843
2346.6000000	2.0027124	0.0030840
2351.6000000	2.0026650	0.0030837
2356.6000000	2.0026180	0.0030834
2361.6000000	2.0025714	0.0030832
2366.6000000	2.0025254	0.0030829
2371.6000000	2.0024798	0.0030826
2376.6000000	2.0024346	0.0030824
2381.6000000	2.0023900	0.0030822
2386.6000000	2.0023457	0.0030819
2391.6000000	2.0023019	0.0030817
2396.6000000	2.0022586	0.0030815
2401.6000000	2.0022157	0.0030813
2406.6000000	2.0021732	0.0030810
2411.6000000	2.0021311	0.0030808
2416.6000000	2.0020895	0.0030806
2421.6000000	2.0020483	0.0030804
2426.6000000	2.0020075	0.0030803
2431.6000000	2.0019671	0.0030801
2436.6000000	2.0019271	0.0030799
2441.6000000	2.0018875	0.0030797
2446.6000000	2.0018484	0.0030795
2451.6000000	2.0018096	0.0030794
2456.6000000	2.0017712	0.0030792
2461.6000000	2.0017332	0.0030791
2466.6000000	2.0016955	0.0030789
2471.6000000	2.0016583	0.0030788
2476.6000000	2.0016214	0.0030786
2481.6000000	2.0015849	0.0030785
2486.6000000	2.0015487	0.0030783
2491.6000000	2.0015130	0.0030782
2496.6000000	2.0014775	0.0030781
2501.6000000	2.0014425	0.0030779
2506.6000000	2.0014078	0.0030778
2511.6000000	2.0013734	0.0030777
2516.6000000	2.0013394	0.0030776
2521.6000000	2.0013057	0.0030775
2526.6000000	2.0012724	0.0030773
2531.6000000	2.0012394	0.0030772
2536.6000000	2.0012067	0.0030771
2541.6000000	2.0011744	0.0030770
2546.6000000	2.0011424	0.0030769
2551.6000000	2.0011107	0.0030768
2556.6000000	2.0010793	0.0030767
2561.6000000	2.0010482	0.0030766
2566.6000000	2.0010175	0.0030765
2571.6000000	2.0009871	0.0030765
2576.6000000	2.0009569	0.0030764
2581.6000000	2.0009271	0.0030763
2586.6000000	2.0008976	0.0030762
2591.6000000	2.0008683	0.0030761
2596.6000000	2.0008394	0.0030760
