wl	n	k
527.6000000	1.6240000	0.0015700
529.9000000	1.6240000	0.0015000
532.1000000	1.6230000	0.0014300
534.4000000	1.6230000	0.0013600
536.7000000	1.6230000	0.0012900
539.1000000	1.6220000	0.0012300
541.4000000	1.6220000	0.0011600
543.8000000	1.6210000	0.0011000
546.2000000	1.6210000	0.0010400
548.6000000	1.6200000	0.0009850
551.0000000	1.6200000	0.0009290
553.5000000	1.6200000	0.0008750
556.0000000	1.6190000	0.0008220
558.5000000	1.6190000	0.0007720
561.0000000	1.6180000	0.0007230
563.6000000	1.6180000	0.0006760
566.1000000	1.6180000	0.0006300
568.7000000	1.6170000	0.0005870
571.4000000	1.6170000	0.0005450
574.0000000	1.6160000	0.0005050
576.7000000	1.6160000	0.0004660
579.4000000	1.6150000	0.0004290
582.1000000	1.6150000	0.0003940
584.8000000	1.6150000	0.0003610
587.6000000	1.6140000	0.0003290
590.4000000	1.6140000	0.0002980
593.2000000	1.6130000	0.0002700
596.1000000	1.6130000	0.0002420
599.0000000	1.6130000	0.0002170
601.9000000	1.6120000	0.0001920
604.8000000	1.6120000	0.0001700
607.8000000	1.6110000	0.0001490
610.8000000	1.6110000	0.0001290
613.8000000	1.6110000	0.0001110
616.8000000	1.6100000	0.0000939
619.9000000	1.6100000	0.0000786
623.0000000	1.6100000	0.0000646
626.2000000	1.6090000	0.0000521
629.4000000	1.6090000	0.0000410
632.6000000	1.6080000	0.0000312
635.8000000	1.6080000	0.0000228
639.1000000	1.6080000	0.0000157
642.4000000	1.6070000	0.0000100
645.8000000	1.6070000	0.0000056
649.1000000	1.6060000	0.0000024
652.6000000	1.6060000	0.0000006
656.0000000	1.6060000	0.0000000
659.5000000	1.6050000	0.0000007
663.0000000	1.6050000	0.0000026
666.6000000	1.6050000	0.0000058
670.2000000	1.6040000	0.0000101
673.8000000	1.6040000	0.0000157
677.5000000	1.6030000	0.0000224
681.2000000	1.6030000	0.0000304
685.0000000	1.6030000	0.0000395
688.8000000	1.6020000	0.0000497
692.7000000	1.6020000	0.0000611
696.5000000	1.6020000	0.0000736
700.5000000	1.6010000	0.0000872
704.5000000	1.6010000	0.0001020
708.5000000	1.6010000	0.0001180
712.6000000	1.6000000	0.0001350
716.7000000	1.6000000	0.0001520
720.8000000	1.6000000	0.0001710
725.1000000	1.5990000	0.0001910
729.3000000	1.5990000	0.0002120
733.6000000	1.5990000	0.0002340
738.0000000	1.5980000	0.0002570
742.4000000	1.5980000	0.0002810
746.9000000	1.5970000	0.0003060
751.4000000	1.5970000	0.0003320
756.0000000	1.5970000	0.0003590
760.6000000	1.5960000	0.0003870
765.3000000	1.5960000	0.0004160
770.1000000	1.5960000	0.0004460
774.9000000	1.5950000	0.0004760
779.8000000	1.5950000	0.0005080
784.7000000	1.5950000	0.0005400
789.7000000	1.5940000	0.0005730
794.8000000	1.5940000	0.0006070
799.9000000	1.5940000	0.0006420
805.1000000	1.5930000	0.0006780
810.4000000	1.5930000	0.0007150
815.7000000	1.5930000	0.0007520
821.1000000	1.5930000	0.0007910
826.6000000	1.5920000	0.0008300
826.6000000	1.5931869	0.0008300
831.6000000	1.5929661	0.0008300
836.6000000	1.5927508	0.0008300
841.6000000	1.5925408	0.0008300
846.6000000	1.5923361	0.0008300
851.6000000	1.5921364	0.0008300
856.6000000	1.5919417	0.0008300
861.6000000	1.5917518	0.0008300
866.6000000	1.5915667	0.0008300
871.6000000	1.5913861	0.0008300
876.6000000	1.5912100	0.0008300
881.6000000	1.5910383	0.0008300
886.6000000	1.5908709	0.0008300
891.6000000	1.5907076	0.0008300
896.6000000	1.5905484	0.0008300
901.6000000	1.5903931	0.0008300
906.6000000	1.5902417	0.0008300
911.6000000	1.5900940	0.0008300
916.6000000	1.5899500	0.0008300
921.6000000	1.5898096	0.0008300
926.6000000	1.5896727	0.0008300
931.6000000	1.5895392	0.0008300
936.6000000	1.5894089	0.0008300
941.6000000	1.5892820	0.0008300
946.6000000	1.5891581	0.0008300
951.6000000	1.5890374	0.0008300
956.6000000	1.5889196	0.0008300
961.6000000	1.5888048	0.0008300
966.6000000	1.5886928	0.0008300
971.6000000	1.5885836	0.0008300
976.6000000	1.5884772	0.0008300
981.6000000	1.5883733	0.0008300
986.6000000	1.5882721	0.0008300
991.6000000	1.5881733	0.0008300
996.6000000	1.5880770	0.0008300
1001.6000000	1.5879831	0.0008300
1006.6000000	1.5878915	0.0008300
1011.6000000	1.5878022	0.0008300
1016.6000000	1.5877152	0.0008300
1021.6000000	1.5876302	0.0008300
1026.6000000	1.5875474	0.0008300
1031.6000000	1.5874667	0.0008300
1036.6000000	1.5873879	0.0008300
1041.6000000	1.5873112	0.0008300
1046.6000000	1.5872363	0.0008300
1051.6000000	1.5871632	0.0008300
1056.6000000	1.5870920	0.0008300
1061.6000000	1.5870226	0.0008300
1066.6000000	1.5869549	0.0008300
1071.6000000	1.5868888	0.0008300
1076.6000000	1.5868244	0.0008300
1081.6000000	1.5867616	0.0008300
1086.6000000	1.5867004	0.0008300
1091.6000000	1.5866407	0.0008300
1096.6000000	1.5865824	0.0008300
1101.6000000	1.5865257	0.0008300
1106.6000000	1.5864703	0.0008300
1111.6000000	1.5864163	0.0008300
1116.6000000	1.5863636	0.0008300
1121.6000000	1.5863123	0.0008300
1126.6000000	1.5862622	0.0008300
1131.6000000	1.5862133	0.0008300
1136.6000000	1.5861657	0.0008300
1141.6000000	1.5861193	0.0008300
1146.6000000	1.5860740	0.0008300
1151.6000000	1.5860298	0.0008300
1156.6000000	1.5859868	0.0008300
1161.6000000	1.5859448	0.0008300
1166.6000000	1.5859038	0.0008300
1171.6000000	1.5858639	0.0008300
1176.6000000	1.5858249	0.0008300
1181.6000000	1.5857870	0.0008300
1186.6000000	1.5857499	0.0008300
1191.6000000	1.5857138	0.0008300
1196.6000000	1.5856786	0.0008300
1201.6000000	1.5856443	0.0008300
1206.6000000	1.5856108	0.0008300
1211.6000000	1.5855781	0.0008300
1216.6000000	1.5855463	0.0008300
1221.6000000	1.5855152	0.0008300
1226.6000000	1.5854849	0.0008300
1231.6000000	1.5854554	0.0008300
1236.6000000	1.5854266	0.0008300
1241.6000000	1.5853985	0.0008300
1246.6000000	1.5853711	0.0008300
1251.6000000	1.5853444	0.0008300
1256.6000000	1.5853184	0.0008300
1261.6000000	1.5852930	0.0008300
1266.6000000	1.5852682	0.0008300
1271.6000000	1.5852440	0.0008300
1276.6000000	1.5852205	0.0008300
1281.6000000	1.5851975	0.0008300
1286.6000000	1.5851751	0.0008300
1291.6000000	1.5851533	0.0008300
1296.6000000	1.5851320	0.0008300
1301.6000000	1.5851112	0.0008300
1306.6000000	1.5850910	0.0008300
1311.6000000	1.5850712	0.0008300
1316.6000000	1.5850520	0.0008300
1321.6000000	1.5850332	0.0008300
1326.6000000	1.5850149	0.0008300
1331.6000000	1.5849970	0.0008300
1336.6000000	1.5849796	0.0008300
1341.6000000	1.5849626	0.0008300
1346.6000000	1.5849460	0.0008300
1351.6000000	1.5849299	0.0008300
1356.6000000	1.5849141	0.0008300
1361.6000000	1.5848988	0.0008300
1366.6000000	1.5848838	0.0008300
1371.6000000	1.5848692	0.0008300
1376.6000000	1.5848549	0.0008300
1381.6000000	1.5848411	0.0008300
1386.6000000	1.5848275	0.0008300
1391.6000000	1.5848143	0.0008300
1396.6000000	1.5848014	0.0008300
1401.6000000	1.5847889	0.0008300
1406.6000000	1.5847766	0.0008300
1411.6000000	1.5847647	0.0008300
1416.6000000	1.5847530	0.0008300
1421.6000000	1.5847417	0.0008300
1426.6000000	1.5847306	0.0008300
1431.6000000	1.5847198	0.0008300
1436.6000000	1.5847093	0.0008300
1441.6000000	1.5846990	0.0008300
1446.6000000	1.5846890	0.0008300
1451.6000000	1.5846792	0.0008300
1456.6000000	1.5846697	0.0008300
1461.6000000	1.5846604	0.0008300
1466.6000000	1.5846513	0.0008300
1471.6000000	1.5846425	0.0008300
1476.6000000	1.5846339	0.0008300
1481.6000000	1.5846255	0.0008300
1486.6000000	1.5846173	0.0008300
1491.6000000	1.5846093	0.0008300
1496.6000000	1.5846015	0.0008300
1501.6000000	1.5845939	0.0008300
1506.6000000	1.5845865	0.0008300
1511.6000000	1.5845793	0.0008300
1516.6000000	1.5845722	0.0008300
1521.6000000	1.5845654	0.0008300
1526.6000000	1.5845587	0.0008300
1531.6000000	1.5845521	0.0008300
1536.6000000	1.5845458	0.0008300
1541.6000000	1.5845396	0.0008300
1546.6000000	1.5845335	0.0008300
1551.6000000	1.5845276	0.0008300
1556.6000000	1.5845218	0.0008300
1561.6000000	1.5845162	0.0008300
1566.6000000	1.5845107	0.0008300
1571.6000000	1.5845054	0.0008300
1576.6000000	1.5845002	0.0008300
1581.6000000	1.5844951	0.0008300
1586.6000000	1.5844902	0.0008300
1591.6000000	1.5844853	0.0008300
1596.6000000	1.5844806	0.0008300
1601.6000000	1.5844760	0.0008300
1606.6000000	1.5844715	0.0008300
1611.6000000	1.5844672	0.0008300
1616.6000000	1.5844629	0.0008300
1621.6000000	1.5844588	0.0008300
1626.6000000	1.5844547	0.0008300
1631.6000000	1.5844508	0.0008300
1636.6000000	1.5844469	0.0008300
1641.6000000	1.5844432	0.0008300
1646.6000000	1.5844395	0.0008300
1651.6000000	1.5844359	0.0008300
1656.6000000	1.5844324	0.0008300
1661.6000000	1.5844290	0.0008300
1666.6000000	1.5844257	0.0008300
1671.6000000	1.5844225	0.0008300
1676.6000000	1.5844193	0.0008300
1681.6000000	1.5844163	0.0008300
1686.6000000	1.5844133	0.0008300
1691.6000000	1.5844104	0.0008300
1696.6000000	1.5844075	0.0008300
1701.6000000	1.5844047	0.0008300
1706.6000000	1.5844020	0.0008300
1711.6000000	1.5843994	0.0008300
1716.6000000	1.5843968	0.0008300
1721.6000000	1.5843943	0.0008300
1726.6000000	1.5843918	0.0008300
1731.6000000	1.5843894	0.0008300
1736.6000000	1.5843871	0.0008300
1741.6000000	1.5843848	0.0008300
1746.6000000	1.5843826	0.0008300
1751.6000000	1.5843805	0.0008300
1756.6000000	1.5843784	0.0008300
1761.6000000	1.5843763	0.0008300
1766.6000000	1.5843743	0.0008300
1771.6000000	1.5843724	0.0008300
1776.6000000	1.5843704	0.0008300
1781.6000000	1.5843686	0.0008300
1786.6000000	1.5843668	0.0008300
1791.6000000	1.5843650	0.0008300
1796.6000000	1.5843633	0.0008300
1801.6000000	1.5843616	0.0008300
1806.6000000	1.5843600	0.0008300
1811.6000000	1.5843584	0.0008300
1816.6000000	1.5843568	0.0008300
1821.6000000	1.5843553	0.0008300
1826.6000000	1.5843538	0.0008300
1831.6000000	1.5843524	0.0008300
1836.6000000	1.5843510	0.0008300
1841.6000000	1.5843496	0.0008300
1846.6000000	1.5843482	0.0008300
1851.6000000	1.5843469	0.0008300
1856.6000000	1.5843457	0.0008300
1861.6000000	1.5843444	0.0008300
1866.6000000	1.5843432	0.0008300
1871.6000000	1.5843420	0.0008300
1876.6000000	1.5843409	0.0008300
1881.6000000	1.5843398	0.0008300
1886.6000000	1.5843387	0.0008300
1891.6000000	1.5843376	0.0008300
1896.6000000	1.5843365	0.0008300
1901.6000000	1.5843355	0.0008300
1906.6000000	1.5843345	0.0008300
1911.6000000	1.5843336	0.0008300
1916.6000000	1.5843326	0.0008300
1921.6000000	1.5843317	0.0008300
1926.6000000	1.5843308	0.0008300
1931.6000000	1.5843299	0.0008300
1936.6000000	1.5843291	0.0008300
1941.6000000	1.5843283	0.0008300
1946.6000000	1.5843275	0.0008300
1951.6000000	1.5843267	0.0008300
1956.6000000	1.5843259	0.0008300
1961.6000000	1.5843251	0.0008300
1966.6000000	1.5843244	0.0008300
1971.6000000	1.5843237	0.0008300
1976.6000000	1.5843230	0.0008300
1981.6000000	1.5843223	0.0008300
1986.6000000	1.5843217	0.0008300
1991.6000000	1.5843210	0.0008300
1996.6000000	1.5843204	0.0008300
2001.6000000	1.5843198	0.0008300
2006.6000000	1.5843192	0.0008300
2011.6000000	1.5843186	0.0008300
2016.6000000	1.5843180	0.0008300
2021.6000000	1.5843175	0.0008300
2026.6000000	1.5843169	0.0008300
2031.6000000	1.5843164	0.0008300
2036.6000000	1.5843159	0.0008300
2041.6000000	1.5843154	0.0008300
2046.6000000	1.5843149	0.0008300
2051.6000000	1.5843144	0.0008300
2056.6000000	1.5843139	0.0008300
2061.6000000	1.5843135	0.0008300
2066.6000000	1.5843130	0.0008300
2071.6000000	1.5843126	0.0008300
2076.6000000	1.5843122	0.0008300
2081.6000000	1.5843118	0.0008300
2086.6000000	1.5843114	0.0008300
2091.6000000	1.5843110	0.0008300
2096.6000000	1.5843106	0.0008300
2101.6000000	1.5843102	0.0008300
2106.6000000	1.5843099	0.0008300
2111.6000000	1.5843095	0.0008300
2116.6000000	1.5843092	0.0008300
2121.6000000	1.5843088	0.0008300
2126.6000000	1.5843085	0.0008300
2131.6000000	1.5843082	0.0008300
2136.6000000	1.5843079	0.0008300
2141.6000000	1.5843076	0.0008300
2146.6000000	1.5843073	0.0008300
2151.6000000	1.5843070	0.0008300
2156.6000000	1.5843067	0.0008300
2161.6000000	1.5843064	0.0008300
2166.6000000	1.5843062	0.0008300
2171.6000000	1.5843059	0.0008300
2176.6000000	1.5843056	0.0008300
2181.6000000	1.5843054	0.0008300
2186.6000000	1.5843052	0.0008300
2191.6000000	1.5843049	0.0008300
2196.6000000	1.5843047	0.0008300
2201.6000000	1.5843045	0.0008300
2206.6000000	1.5843042	0.0008300
2211.6000000	1.5843040	0.0008300
2216.6000000	1.5843038	0.0008300
2221.6000000	1.5843036	0.0008300
2226.6000000	1.5843034	0.0008300
2231.6000000	1.5843032	0.0008300
2236.6000000	1.5843030	0.0008300
2241.6000000	1.5843029	0.0008300
2246.6000000	1.5843027	0.0008300
2251.6000000	1.5843025	0.0008300
2256.6000000	1.5843023	0.0008300
2261.6000000	1.5843022	0.0008300
2266.6000000	1.5843020	0.0008300
2271.6000000	1.5843018	0.0008300
2276.6000000	1.5843017	0.0008300
2281.6000000	1.5843015	0.0008300
2286.6000000	1.5843014	0.0008300
2291.6000000	1.5843012	0.0008300
2296.6000000	1.5843011	0.0008300
2301.6000000	1.5843010	0.0008300
2306.6000000	1.5843008	0.0008300
2311.6000000	1.5843007	0.0008300
2316.6000000	1.5843006	0.0008300
2321.6000000	1.5843005	0.0008300
2326.6000000	1.5843003	0.0008300
2331.6000000	1.5843002	0.0008300
2336.6000000	1.5843001	0.0008300
2341.6000000	1.5843000	0.0008300
2346.6000000	1.5842999	0.0008300
2351.6000000	1.5842998	0.0008300
2356.6000000	1.5842997	0.0008300
2361.6000000	1.5842996	0.0008300
2366.6000000	1.5842995	0.0008300
2371.6000000	1.5842994	0.0008300
2376.6000000	1.5842993	0.0008300
2381.6000000	1.5842992	0.0008300
2386.6000000	1.5842991	0.0008300
2391.6000000	1.5842990	0.0008300
2396.6000000	1.5842989	0.0008300
2401.6000000	1.5842989	0.0008300
2406.6000000	1.5842988	0.0008300
2411.6000000	1.5842987	0.0008300
2416.6000000	1.5842986	0.0008300
2421.6000000	1.5842986	0.0008300
2426.6000000	1.5842985	0.0008300
2431.6000000	1.5842984	0.0008300
2436.6000000	1.5842983	0.0008300
2441.6000000	1.5842983	0.0008300
2446.6000000	1.5842982	0.0008300
2451.6000000	1.5842981	0.0008300
2456.6000000	1.5842981	0.0008300
2461.6000000	1.5842980	0.0008300
2466.6000000	1.5842980	0.0008300
2471.6000000	1.5842979	0.0008300
2476.6000000	1.5842978	0.0008300
2481.6000000	1.5842978	0.0008300
2486.6000000	1.5842977	0.0008300
2491.6000000	1.5842977	0.0008300
2496.6000000	1.5842976	0.0008300
2501.6000000	1.5842976	0.0008300
2506.6000000	1.5842975	0.0008300
2511.6000000	1.5842975	0.0008300
2516.6000000	1.5842974	0.0008300
2521.6000000	1.5842974	0.0008300
2526.6000000	1.5842974	0.0008300
2531.6000000	1.5842973	0.0008300
2536.6000000	1.5842973	0.0008300
2541.6000000	1.5842972	0.0008300
2546.6000000	1.5842972	0.0008300
2551.6000000	1.5842972	0.0008300
2556.6000000	1.5842971	0.0008300
2561.6000000	1.5842971	0.0008300
2566.6000000	1.5842970	0.0008300
2571.6000000	1.5842970	0.0008300
2576.6000000	1.5842970	0.0008300
2581.6000000	1.5842969	0.0008300
2586.6000000	1.5842969	0.0008300
2591.6000000	1.5842969	0.0008300
2596.6000000	1.5842968	0.0008300
