wl	n	k
1651.6000000	1.7530838	0.0000000
1656.6000000	1.7530239	0.0000000
1661.6000000	1.7529650	0.0000000
1666.6000000	1.7529069	0.0000000
1671.6000000	1.7528497	0.0000000
1676.6000000	1.7527934	0.0000000
1681.6000000	1.7527378	0.0000000
1686.6000000	1.7526831	0.0000000
1691.6000000	1.7526292	0.0000000
1696.6000000	1.7525762	0.0000000
1701.6000000	1.7525239	0.0000000
1706.6000000	1.7524723	0.0000000
1711.6000000	1.7524216	0.0000000
1716.6000000	1.7523716	0.0000000
1721.6000000	1.7523223	0.0000000
1726.6000000	1.7522737	0.0000000
1731.6000000	1.7522259	0.0000000
1736.6000000	1.7521788	0.0000000
1741.6000000	1.7521324	0.0000000
1746.6000000	1.7520867	0.0000000
1751.6000000	1.7520416	0.0000000
1756.6000000	1.7519972	0.0000000
1761.6000000	1.7519535	0.0000000
1766.6000000	1.7519105	0.0000000
1771.6000000	1.7518680	0.0000000
1776.6000000	1.7518262	0.0000000
1781.6000000	1.7517850	0.0000000
1786.6000000	1.7517444	0.0000000
1791.6000000	1.7517045	0.0000000
1796.6000000	1.7516651	0.0000000
1801.6000000	1.7516263	0.0000000
1806.6000000	1.7515881	0.0000000
1811.6000000	1.7515504	0.0000000
1816.6000000	1.7515133	0.0000000
1821.6000000	1.7514768	0.0000000
1826.6000000	1.7514408	0.0000000
1831.6000000	1.7514053	0.0000000
1836.6000000	1.7513703	0.0000000
1841.6000000	1.7513359	0.0000000
1846.6000000	1.7513020	0.0000000
1851.6000000	1.7512686	0.0000000
1856.6000000	1.7512357	0.0000000
1861.6000000	1.7512032	0.0000000
1866.6000000	1.7511713	0.0000000
1871.6000000	1.7511398	0.0000000
1876.6000000	1.7511088	0.0000000
1881.6000000	1.7510782	0.0000000
1886.6000000	1.7510481	0.0000000
1891.6000000	1.7510185	0.0000000
1896.6000000	1.7509893	0.0000000
1901.6000000	1.7509605	0.0000000
1906.6000000	1.7509322	0.0000000
1911.6000000	1.7509042	0.0000000
1916.6000000	1.7508767	0.0000000
1921.6000000	1.7508496	0.0000000
1926.6000000	1.7508229	0.0000000
1931.6000000	1.7507966	0.0000000
1936.6000000	1.7507706	0.0000000
1941.6000000	1.7507451	0.0000000
1946.6000000	1.7507199	0.0000000
1951.6000000	1.7506952	0.0000000
1956.6000000	1.7506707	0.0000000
1961.6000000	1.7506467	0.0000000
1966.6000000	1.7506230	0.0000000
1971.6000000	1.7505996	0.0000000
1976.6000000	1.7505766	0.0000000
1981.6000000	1.7505540	0.0000000
1986.6000000	1.7505316	0.0000000
1991.6000000	1.7505096	0.0000000
1996.6000000	1.7504880	0.0000000
2001.6000000	1.7504666	0.0000000
2006.6000000	1.7504456	0.0000000
2011.6000000	1.7504249	0.0000000
2016.6000000	1.7504045	0.0000000
2021.6000000	1.7503844	0.0000000
2026.6000000	1.7503645	0.0000000
2031.6000000	1.7503450	0.0000000
2036.6000000	1.7503258	0.0000000
2041.6000000	1.7503069	0.0000000
2046.6000000	1.7502882	0.0000000
2051.6000000	1.7502698	0.0000000
2056.6000000	1.7502517	0.0000000
2061.6000000	1.7502338	0.0000000
2066.6000000	1.7502163	0.0000000
2071.6000000	1.7501989	0.0000000
2076.6000000	1.7501819	0.0000000
2081.6000000	1.7501651	0.0000000
2086.6000000	1.7501485	0.0000000
2091.6000000	1.7501322	0.0000000
2096.6000000	1.7501161	0.0000000
2101.6000000	1.7501003	0.0000000
2106.6000000	1.7500847	0.0000000
2111.6000000	1.7500693	0.0000000
2116.6000000	1.7500542	0.0000000
2121.6000000	1.7500393	0.0000000
2126.6000000	1.7500246	0.0000000
2131.6000000	1.7500101	0.0000000
2136.6000000	1.7499958	0.0000000
2141.6000000	1.7499818	0.0000000
2146.6000000	1.7499679	0.0000000
2151.6000000	1.7499543	0.0000000
2156.6000000	1.7499408	0.0000000
2161.6000000	1.7499276	0.0000000
2166.6000000	1.7499146	0.0000000
2171.6000000	1.7499017	0.0000000
2176.6000000	1.7498891	0.0000000
2181.6000000	1.7498766	0.0000000
2186.6000000	1.7498643	0.0000000
2191.6000000	1.7498522	0.0000000
2196.6000000	1.7498403	0.0000000
2201.6000000	1.7498285	0.0000000
2206.6000000	1.7498170	0.0000000
2211.6000000	1.7498056	0.0000000
2216.6000000	1.7497943	0.0000000
2221.6000000	1.7497833	0.0000000
2226.6000000	1.7497724	0.0000000
2231.6000000	1.7497616	0.0000000
2236.6000000	1.7497510	0.0000000
2241.6000000	1.7497406	0.0000000
2246.6000000	1.7497304	0.0000000
2251.6000000	1.7497202	0.0000000
2256.6000000	1.7497103	0.0000000
2261.6000000	1.7497005	0.0000000
2266.6000000	1.7496908	0.0000000
2271.6000000	1.7496812	0.0000000
2276.6000000	1.7496719	0.0000000
2281.6000000	1.7496626	0.0000000
2286.6000000	1.7496535	0.0000000
2291.6000000	1.7496445	0.0000000
2296.6000000	1.7496357	0.0000000
2301.6000000	1.7496270	0.0000000
2306.6000000	1.7496184	0.0000000
2311.6000000	1.7496099	0.0000000
2316.6000000	1.7496016	0.0000000
2321.6000000	1.7495934	0.0000000
2326.6000000	1.7495853	0.0000000
2331.6000000	1.7495773	0.0000000
2336.6000000	1.7495695	0.0000000
2341.6000000	1.7495617	0.0000000
2346.6000000	1.7495541	0.0000000
2351.6000000	1.7495466	0.0000000
2356.6000000	1.7495392	0.0000000
2361.6000000	1.7495320	0.0000000
2366.6000000	1.7495248	0.0000000
2371.6000000	1.7495177	0.0000000
2376.6000000	1.7495107	0.0000000
2381.6000000	1.7495039	0.0000000
2386.6000000	1.7494971	0.0000000
2391.6000000	1.7494905	0.0000000
2396.6000000	1.7494839	0.0000000
2401.6000000	1.7494774	0.0000000
2406.6000000	1.7494711	0.0000000
2411.6000000	1.7494648	0.0000000
2416.6000000	1.7494586	0.0000000
2421.6000000	1.7494525	0.0000000
2426.6000000	1.7494465	0.0000000
2431.6000000	1.7494406	0.0000000
2436.6000000	1.7494348	0.0000000
2441.6000000	1.7494291	0.0000000
2446.6000000	1.7494234	0.0000000
2451.6000000	1.7494178	0.0000000
2456.6000000	1.7494124	0.0000000
2461.6000000	1.7494070	0.0000000
2466.6000000	1.7494016	0.0000000
2471.6000000	1.7493964	0.0000000
2476.6000000	1.7493912	0.0000000
2481.6000000	1.7493861	0.0000000
2486.6000000	1.7493811	0.0000000
2491.6000000	1.7493762	0.0000000
2496.6000000	1.7493713	0.0000000
2501.6000000	1.7493665	0.0000000
2506.6000000	1.7493618	0.0000000
2511.6000000	1.7493571	0.0000000
2516.6000000	1.7493526	0.0000000
2521.6000000	1.7493480	0.0000000
2526.6000000	1.7493436	0.0000000
2531.6000000	1.7493392	0.0000000
2536.6000000	1.7493349	0.0000000
2541.6000000	1.7493306	0.0000000
2546.6000000	1.7493264	0.0000000
2551.6000000	1.7493223	0.0000000
2556.6000000	1.7493182	0.0000000
2561.6000000	1.7493142	0.0000000
2566.6000000	1.7493103	0.0000000
2571.6000000	1.7493064	0.0000000
2576.6000000	1.7493026	0.0000000
2581.6000000	1.7492988	0.0000000
2586.6000000	1.7492951	0.0000000
2591.6000000	1.7492914	0.0000000
2596.6000000	1.7492878	0.0000000
