0.704	1.624	0
0.706	1.624	0
0.708	1.624	0
0.71	1.624	0
0.712	1.624	0
0.714	1.624	0
0.716	1.624	0
0.718	1.624	0
0.72	1.624	0
0.722	1.624	0
0.724	1.623	0
0.726	1.623	0
0.728	1.623	0
0.73	1.623	0
0.732	1.623	0
0.734	1.623	0
0.736	1.623	0
0.738	1.623	0
0.74	1.623	0
0.742	1.623	0
0.744	1.623	0
0.746	1.623	0
0.748	1.623	0
0.75	1.622	0
0.752	1.622	0
0.754	1.622	0
0.756	1.622	0
0.758	1.622	0
0.76	1.622	0
0.762	1.622	0
0.764	1.622	0
0.766	1.622	0
0.768	1.622	0
0.77	1.622	0
0.772	1.622	0
0.774	1.622	0
0.776	1.622	0
0.778	1.622	0
0.78	1.621	0
0.782	1.621	0
0.784	1.621	0
0.786	1.621	0
0.788	1.621	0
0.79	1.621	0
0.792	1.621	0
0.794	1.621	0
0.796	1.621	0
0.798	1.621	0
0.8	1.621	0
0.802	1.621	0
0.804	1.621	0
0.806	1.621	0
0.808	1.621	0
0.81	1.621	0
0.812	1.621	0
0.814	1.621	0
0.816	1.621	0
0.818	1.621	0
0.82	1.621	0
0.822	1.621	0
0.824	1.621	0
0.826	1.621	0
0.828	1.621	0
0.83	1.621	0
0.832	1.621	0
0.834	1.621	0
0.836	1.621	0
0.838	1.621	0
0.84	1.621	0
0.842	1.621	0
0.844	1.621	0
0.846	1.621	0
0.848	1.621	0
0.85	1.621	0
0.852	1.621	0
0.854	1.621	0
0.856	1.621	0
0.858	1.621	0
0.86	1.621	0
0.862	1.621	0
0.864	1.621	0
0.866	1.621	0
0.868	1.621	0
0.87	1.621	0
0.872	1.621	0
0.874	1.621	0
0.876	1.621	0
0.878	1.621	0
0.88	1.621	0
0.882	1.621	0
0.884	1.621	0
0.886	1.621	0
0.888	1.621	0
0.89	1.621	0
0.892	1.621	0
0.894	1.621	0
0.896	1.621	0
0.898	1.621	0
0.9	1.621	0
0.902	1.621	0
0.904	1.621	0
0.906	1.621	0
0.908	1.621	0
0.91	1.621	0
0.912	1.621	0
0.914	1.621	0
0.916	1.621	0
0.918	1.621	0
0.92	1.621	0
0.922	1.621	0
0.924	1.621	0
0.926	1.621	0
0.928	1.621	0
0.93	1.621	0
0.932	1.621	0
0.934	1.621	0
0.936	1.621	0
0.938	1.621	0
0.94	1.621	0
0.942	1.621	0
0.944	1.621	0
0.946	1.621	0
0.948	1.621	0
0.95	1.621	0
0.952	1.621	0
0.954	1.621	0
0.956	1.621	0
0.958	1.621	0
0.96	1.621	0
0.962	1.621	0
0.964	1.621	0
0.966	1.621	0
0.968	1.621	0
0.97	1.621	0
0.972	1.621	0
0.974	1.621	0
0.976	1.621	0
0.978	1.621	0
0.98	1.621	0
0.982	1.621	0
0.984	1.621	0
0.986	1.621	0
0.988	1.621	0
0.99	1.621	0
0.992	1.621	0
0.994	1.621	0
0.996	1.621	0
0.998	1.621	0
1	1.621	0
1.002	1.621	0
1.004	1.621	0
1.006	1.621	0
1.008	1.621	0
1.01	1.621	0
1.012	1.621	0
1.014	1.621	0
1.016	1.621	0
1.018	1.621	0
1.02	1.621	0
1.022	1.621	0
1.024	1.621	0
1.026	1.621	0
1.028	1.621	0
1.03	1.621	0
1.032	1.621	0
1.034	1.621	0
1.036	1.621	0
1.038	1.621	0
1.04	1.621	0
1.042	1.621	0
1.044	1.621	0
1.046	1.621	0
1.048	1.621	0
1.05	1.621	0
1.052	1.621	0
1.054	1.621	0
1.056	1.621	0
1.058	1.621	0
1.06	1.621	0
1.062	1.621	0
1.064	1.621	0
1.066	1.621	0
1.068	1.621	0
1.07	1.621	0
1.072	1.621	0
1.074	1.621	0
1.076	1.621	0
1.078	1.621	0
1.08	1.621	0
1.082	1.621	0
1.084	1.621	0
1.086	1.621	0
1.088	1.621	0
1.09	1.621	0
1.092	1.621	0
1.094	1.621	0
1.096	1.621	0
1.098	1.621	0
1.1	1.621	0
1.102	1.621	0
1.104	1.621	0
1.106	1.621	0
1.108	1.621	0
1.11	1.621	0
1.112	1.621	0
1.114	1.621	0
1.116	1.621	0
1.118	1.621	0
1.12	1.621	0
1.122	1.621	0
1.124	1.621	0
1.126	1.621	0
1.128	1.621	0
1.13	1.621	0
1.132	1.621	0
1.134	1.621	0
1.136	1.621	0
1.138	1.621	0
1.14	1.621	0
1.142	1.621	0
1.144	1.621	0
1.146	1.621	0
1.148	1.621	0
1.15	1.621	0
1.152	1.621	0
1.154	1.621	0
1.156	1.621	0
1.158	1.621	0
1.16	1.621	0
1.162	1.621	0
1.164	1.621	0
1.166	1.621	0
1.168	1.621	0
1.17	1.621	0
1.172	1.621	0
1.174	1.621	0
1.176	1.621	0
1.178	1.621	0
1.18	1.621	0
1.182	1.621	0
1.184	1.621	0
1.186	1.621	0
1.188	1.621	0
1.19	1.621	0
1.192	1.621	0
1.194	1.621	0
1.196	1.621	0
1.198	1.621	0
1.2	1.621	0
1.202	1.621	0
1.204	1.621	0
1.206	1.621	0
1.208	1.621	0
1.21	1.621	0
1.212	1.621	0
1.214	1.621	0
1.216	1.621	0
1.218	1.621	0
1.22	1.621	0
1.222	1.621	0
1.224	1.621	0
1.226	1.621	0
1.228	1.621	0
1.23	1.621	0
1.232	1.621	0
1.234	1.621	0
1.236	1.621	0
1.238	1.621	0
1.24	1.621	0
1.242	1.621	0
1.244	1.621	0
1.246	1.621	0
1.248	1.621	0
1.25	1.621	0
1.252	1.621	0
1.254	1.621	0
1.256	1.621	0
1.258	1.621	0
1.26	1.621	0
1.262	1.621	0
1.264	1.621	0
1.266	1.621	0
1.268	1.621	0
1.27	1.621	0
1.272	1.621	0
1.274	1.621	0
1.276	1.621	0
1.278	1.621	0
1.28	1.621	0
1.282	1.621	0
1.284	1.621	0
1.286	1.621	0
1.288	1.621	0
1.29	1.621	0
1.292	1.621	0
1.294	1.621	0
1.296	1.621	0
1.298	1.621	0
1.3	1.621	0
1.302	1.621	0
