wl	n	k
476.9000000	1.9850000	0.0933000
478.7000000	1.9850000	0.0921000
480.6000000	1.9840000	0.0909000
482.4000000	1.9840000	0.0897000
484.3000000	1.9830000	0.0885000
486.2000000	1.9830000	0.0873000
488.1000000	1.9820000	0.0861000
490.1000000	1.9820000	0.0850000
492.0000000	1.9820000	0.0838000
494.0000000	1.9810000	0.0826000
495.9000000	1.9810000	0.0815000
497.9000000	1.9800000	0.0803000
499.9000000	1.9800000	0.0792000
502.0000000	1.9790000	0.0781000
504.0000000	1.9790000	0.0769000
506.1000000	1.9780000	0.0758000
508.1000000	1.9770000	0.0747000
510.2000000	1.9770000	0.0736000
512.3000000	1.9760000	0.0725000
514.5000000	1.9760000	0.0714000
516.6000000	1.9750000	0.0703000
518.8000000	1.9750000	0.0692000
520.9000000	1.9740000	0.0682000
523.1000000	1.9730000	0.0671000
525.4000000	1.9730000	0.0661000
527.6000000	1.9720000	0.0650000
529.9000000	1.9710000	0.0640000
532.1000000	1.9710000	0.0629000
534.4000000	1.9700000	0.0619000
536.7000000	1.9690000	0.0609000
539.1000000	1.9690000	0.0599000
541.4000000	1.9680000	0.0589000
543.8000000	1.9670000	0.0579000
546.2000000	1.9670000	0.0569000
548.6000000	1.9660000	0.0560000
551.0000000	1.9650000	0.0550000
553.5000000	1.9650000	0.0541000
556.0000000	1.9640000	0.0531000
558.5000000	1.9630000	0.0522000
561.0000000	1.9620000	0.0512000
563.6000000	1.9620000	0.0503000
566.1000000	1.9610000	0.0494000
568.7000000	1.9600000	0.0485000
571.4000000	1.9590000	0.0476000
574.0000000	1.9590000	0.0467000
576.7000000	1.9580000	0.0459000
579.4000000	1.9570000	0.0450000
582.1000000	1.9560000	0.0441000
584.8000000	1.9560000	0.0433000
587.6000000	1.9550000	0.0425000
590.4000000	1.9540000	0.0416000
593.2000000	1.9530000	0.0408000
596.1000000	1.9520000	0.0400000
599.0000000	1.9520000	0.0392000
601.9000000	1.9510000	0.0384000
604.8000000	1.9500000	0.0376000
607.8000000	1.9490000	0.0369000
610.8000000	1.9480000	0.0361000
613.8000000	1.9480000	0.0353000
616.8000000	1.9470000	0.0346000
619.9000000	1.9460000	0.0339000
623.0000000	1.9450000	0.0331000
626.2000000	1.9440000	0.0324000
629.4000000	1.9430000	0.0317000
632.6000000	1.9430000	0.0310000
635.8000000	1.9420000	0.0303000
639.1000000	1.9410000	0.0296000
642.4000000	1.9400000	0.0290000
645.8000000	1.9390000	0.0283000
649.1000000	1.9380000	0.0277000
652.6000000	1.9380000	0.0270000
656.0000000	1.9370000	0.0264000
659.5000000	1.9360000	0.0257000
663.0000000	1.9350000	0.0251000
666.6000000	1.9340000	0.0245000
670.2000000	1.9330000	0.0239000
673.8000000	1.9320000	0.0233000
677.5000000	1.9320000	0.0228000
681.2000000	1.9310000	0.0222000
685.0000000	1.9300000	0.0216000
688.8000000	1.9290000	0.0211000
692.7000000	1.9280000	0.0205000
696.5000000	1.9270000	0.0200000
700.5000000	1.9260000	0.0194000
704.5000000	1.9250000	0.0189000
708.5000000	1.9250000	0.0184000
712.6000000	1.9240000	0.0179000
716.7000000	1.9230000	0.0174000
720.8000000	1.9220000	0.0169000
725.1000000	1.9210000	0.0165000
729.3000000	1.9200000	0.0160000
733.6000000	1.9190000	0.0155000
738.0000000	1.9190000	0.0151000
742.4000000	1.9180000	0.0146000
746.9000000	1.9170000	0.0142000
751.4000000	1.9160000	0.0138000
756.0000000	1.9150000	0.0133000
760.6000000	1.9140000	0.0129000
765.3000000	1.9130000	0.0125000
770.1000000	1.9120000	0.0121000
774.9000000	1.9120000	0.0117000
779.8000000	1.9110000	0.0113000
784.7000000	1.9100000	0.0110000
789.7000000	1.9090000	0.0106000
794.8000000	1.9080000	0.0102000
799.9000000	1.9070000	0.0099000
805.1000000	1.9060000	0.0095500
810.4000000	1.9060000	0.0092100
815.7000000	1.9050000	0.0088900
821.1000000	1.9040000	0.0085600
826.6000000	1.9030000	0.0082500
826.6000000	1.9028095	0.0083467
831.6000000	1.9020126	0.0080827
836.6000000	1.9012253	0.0078281
841.6000000	1.9004475	0.0075824
846.6000000	1.8996789	0.0073454
851.6000000	1.8989197	0.0071168
856.6000000	1.8981695	0.0068962
861.6000000	1.8974284	0.0066834
866.6000000	1.8966962	0.0064782
871.6000000	1.8959728	0.0062801
876.6000000	1.8952580	0.0060891
881.6000000	1.8945519	0.0059048
886.6000000	1.8938542	0.0057270
891.6000000	1.8931650	0.0055555
896.6000000	1.8924840	0.0053901
901.6000000	1.8918112	0.0052304
906.6000000	1.8911465	0.0050764
911.6000000	1.8904897	0.0049279
916.6000000	1.8898409	0.0047846
921.6000000	1.8891999	0.0046463
926.6000000	1.8885665	0.0045130
931.6000000	1.8879408	0.0043843
936.6000000	1.8873226	0.0042602
941.6000000	1.8867118	0.0041405
946.6000000	1.8861084	0.0040249
951.6000000	1.8855122	0.0039135
956.6000000	1.8849232	0.0038060
961.6000000	1.8843413	0.0037023
966.6000000	1.8837663	0.0036022
971.6000000	1.8831983	0.0035057
976.6000000	1.8826371	0.0034126
981.6000000	1.8820826	0.0033228
986.6000000	1.8815348	0.0032361
991.6000000	1.8809936	0.0031525
996.6000000	1.8804589	0.0030719
1001.6000000	1.8799306	0.0029941
1006.6000000	1.8794087	0.0029190
1011.6000000	1.8788930	0.0028466
1016.6000000	1.8783836	0.0027768
1021.6000000	1.8778802	0.0027094
1026.6000000	1.8773829	0.0026444
1031.6000000	1.8768916	0.0025817
1036.6000000	1.8764062	0.0025212
1041.6000000	1.8759266	0.0024628
1046.6000000	1.8754528	0.0024065
1051.6000000	1.8749847	0.0023522
1056.6000000	1.8745222	0.0022998
1061.6000000	1.8740652	0.0022493
1066.6000000	1.8736138	0.0022005
1071.6000000	1.8731678	0.0021535
1076.6000000	1.8727271	0.0021081
1081.6000000	1.8722918	0.0020643
1086.6000000	1.8718616	0.0020221
1091.6000000	1.8714367	0.0019813
1096.6000000	1.8710168	0.0019420
1101.6000000	1.8706020	0.0019041
1106.6000000	1.8701922	0.0018675
1111.6000000	1.8697873	0.0018322
1116.6000000	1.8693872	0.0017982
1121.6000000	1.8689920	0.0017653
1126.6000000	1.8686015	0.0017336
1131.6000000	1.8682158	0.0017031
1136.6000000	1.8678346	0.0016736
1141.6000000	1.8674581	0.0016451
1146.6000000	1.8670860	0.0016177
1151.6000000	1.8667184	0.0015912
1156.6000000	1.8663553	0.0015657
1161.6000000	1.8659965	0.0015411
1166.6000000	1.8656420	0.0015173
1171.6000000	1.8652918	0.0014944
1176.6000000	1.8649458	0.0014722
1181.6000000	1.8646040	0.0014509
1186.6000000	1.8642662	0.0014303
1191.6000000	1.8639325	0.0014105
1196.6000000	1.8636029	0.0013913
1201.6000000	1.8632772	0.0013728
1206.6000000	1.8629554	0.0013550
1211.6000000	1.8626374	0.0013378
1216.6000000	1.8623233	0.0013212
1221.6000000	1.8620130	0.0013052
1226.6000000	1.8617064	0.0012897
1231.6000000	1.8614035	0.0012748
1236.6000000	1.8611042	0.0012605
1241.6000000	1.8608085	0.0012466
1246.6000000	1.8605164	0.0012332
1251.6000000	1.8602278	0.0012203
1256.6000000	1.8599426	0.0012079
1261.6000000	1.8596609	0.0011959
1266.6000000	1.8593826	0.0011843
1271.6000000	1.8591076	0.0011731
1276.6000000	1.8588359	0.0011623
1281.6000000	1.8585675	0.0011519
1286.6000000	1.8583023	0.0011419
1291.6000000	1.8580403	0.0011322
1296.6000000	1.8577814	0.0011229
1301.6000000	1.8575257	0.0011139
1306.6000000	1.8572730	0.0011052
1311.6000000	1.8570234	0.0010968
1316.6000000	1.8567767	0.0010887
1321.6000000	1.8565331	0.0010809
1326.6000000	1.8562923	0.0010734
1331.6000000	1.8560545	0.0010661
1336.6000000	1.8558195	0.0010591
1341.6000000	1.8555873	0.0010523
1346.6000000	1.8553579	0.0010458
1351.6000000	1.8551313	0.0010395
1356.6000000	1.8549074	0.0010335
1361.6000000	1.8546862	0.0010276
1366.6000000	1.8544677	0.0010220
1371.6000000	1.8542518	0.0010165
1376.6000000	1.8540384	0.0010113
1381.6000000	1.8538277	0.0010062
1386.6000000	1.8536194	0.0010013
1391.6000000	1.8534137	0.0009966
1396.6000000	1.8532104	0.0009920
1401.6000000	1.8530096	0.0009877
1406.6000000	1.8528112	0.0009834
1411.6000000	1.8526152	0.0009793
1416.6000000	1.8524216	0.0009754
1421.6000000	1.8522302	0.0009716
1426.6000000	1.8520412	0.0009679
1431.6000000	1.8518544	0.0009644
1436.6000000	1.8516699	0.0009610
1441.6000000	1.8514876	0.0009577
1446.6000000	1.8513075	0.0009545
1451.6000000	1.8511296	0.0009514
1456.6000000	1.8509538	0.0009485
1461.6000000	1.8507801	0.0009456
1466.6000000	1.8506085	0.0009429
1471.6000000	1.8504389	0.0009402
1476.6000000	1.8502714	0.0009376
1481.6000000	1.8501059	0.0009352
1486.6000000	1.8499424	0.0009328
1491.6000000	1.8497809	0.0009305
1496.6000000	1.8496213	0.0009283
1501.6000000	1.8494636	0.0009261
1506.6000000	1.8493078	0.0009241
1511.6000000	1.8491539	0.0009221
1516.6000000	1.8490019	0.0009202
1521.6000000	1.8488516	0.0009183
1526.6000000	1.8487032	0.0009165
1531.6000000	1.8485566	0.0009148
1536.6000000	1.8484117	0.0009131
1541.6000000	1.8482685	0.0009115
1546.6000000	1.8481271	0.0009100
1551.6000000	1.8479874	0.0009085
1556.6000000	1.8478494	0.0009070
1561.6000000	1.8477130	0.0009056
1566.6000000	1.8475782	0.0009043
1571.6000000	1.8474451	0.0009030
1576.6000000	1.8473136	0.0009018
1581.6000000	1.8471836	0.0009006
1586.6000000	1.8470553	0.0008994
1591.6000000	1.8469284	0.0008983
1596.6000000	1.8468031	0.0008972
1601.6000000	1.8466793	0.0008962
1606.6000000	1.8465570	0.0008951
1611.6000000	1.8464361	0.0008942
1616.6000000	1.8463167	0.0008932
1621.6000000	1.8461988	0.0008923
1626.6000000	1.8460822	0.0008915
1631.6000000	1.8459671	0.0008906
1636.6000000	1.8458533	0.0008898
1641.6000000	1.8457409	0.0008890
1646.6000000	1.8456299	0.0008883
1651.6000000	1.8455202	0.0008875
1656.6000000	1.8454118	0.0008868
1661.6000000	1.8453047	0.0008862
1666.6000000	1.8451989	0.0008855
1671.6000000	1.8450944	0.0008849
1676.6000000	1.8449911	0.0008843
1681.6000000	1.8448890	0.0008837
1686.6000000	1.8447882	0.0008831
1691.6000000	1.8446886	0.0008826
1696.6000000	1.8445903	0.0008820
1701.6000000	1.8444930	0.0008815
1706.6000000	1.8443970	0.0008810
1711.6000000	1.8443021	0.0008806
1716.6000000	1.8442083	0.0008801
1721.6000000	1.8441157	0.0008797
1726.6000000	1.8440242	0.0008793
1731.6000000	1.8439338	0.0008788
1736.6000000	1.8438445	0.0008784
1741.6000000	1.8437562	0.0008781
1746.6000000	1.8436690	0.0008777
1751.6000000	1.8435829	0.0008773
1756.6000000	1.8434978	0.0008770
1761.6000000	1.8434137	0.0008767
1766.6000000	1.8433306	0.0008764
1771.6000000	1.8432485	0.0008760
1776.6000000	1.8431674	0.0008757
1781.6000000	1.8430873	0.0008755
1786.6000000	1.8430082	0.0008752
1791.6000000	1.8429300	0.0008749
1796.6000000	1.8428527	0.0008747
1801.6000000	1.8427764	0.0008744
1806.6000000	1.8427010	0.0008742
1811.6000000	1.8426265	0.0008739
1816.6000000	1.8425528	0.0008737
1821.6000000	1.8424801	0.0008735
1826.6000000	1.8424083	0.0008733
1831.6000000	1.8423373	0.0008731
1836.6000000	1.8422671	0.0008729
1841.6000000	1.8421978	0.0008727
1846.6000000	1.8421294	0.0008725
1851.6000000	1.8420617	0.0008724
1856.6000000	1.8419949	0.0008722
1861.6000000	1.8419289	0.0008720
1866.6000000	1.8418637	0.0008719
1871.6000000	1.8417992	0.0008717
1876.6000000	1.8417355	0.0008716
1881.6000000	1.8416726	0.0008715
1886.6000000	1.8416105	0.0008713
1891.6000000	1.8415491	0.0008712
1896.6000000	1.8414884	0.0008711
1901.6000000	1.8414285	0.0008709
1906.6000000	1.8413693	0.0008708
1911.6000000	1.8413107	0.0008707
1916.6000000	1.8412529	0.0008706
1921.6000000	1.8411958	0.0008705
1926.6000000	1.8411394	0.0008704
1931.6000000	1.8410837	0.0008703
1936.6000000	1.8410286	0.0008702
1941.6000000	1.8409742	0.0008701
1946.6000000	1.8409204	0.0008700
1951.6000000	1.8408673	0.0008699
1956.6000000	1.8408149	0.0008699
1961.6000000	1.8407630	0.0008698
1966.6000000	1.8407118	0.0008697
1971.6000000	1.8406612	0.0008696
1976.6000000	1.8406112	0.0008696
1981.6000000	1.8405618	0.0008695
1986.6000000	1.8405130	0.0008694
1991.6000000	1.8404648	0.0008694
1996.6000000	1.8404171	0.0008693
2001.6000000	1.8403701	0.0008693
2006.6000000	1.8403236	0.0008692
2011.6000000	1.8402776	0.0008691
2016.6000000	1.8402323	0.0008691
2021.6000000	1.8401874	0.0008690
2026.6000000	1.8401431	0.0008690
2031.6000000	1.8400994	0.0008689
2036.6000000	1.8400561	0.0008689
2041.6000000	1.8400134	0.0008688
2046.6000000	1.8399712	0.0008688
2051.6000000	1.8399295	0.0008688
2056.6000000	1.8398883	0.0008687
2061.6000000	1.8398476	0.0008687
2066.6000000	1.8398073	0.0008686
2071.6000000	1.8397676	0.0008686
2076.6000000	1.8397284	0.0008686
2081.6000000	1.8396896	0.0008685
2086.6000000	1.8396513	0.0008685
2091.6000000	1.8396134	0.0008685
2096.6000000	1.8395760	0.0008685
2101.6000000	1.8395390	0.0008684
2106.6000000	1.8395025	0.0008684
2111.6000000	1.8394665	0.0008684
2116.6000000	1.8394308	0.0008683
2121.6000000	1.8393956	0.0008683
2126.6000000	1.8393608	0.0008683
2131.6000000	1.8393265	0.0008683
2136.6000000	1.8392925	0.0008683
2141.6000000	1.8392590	0.0008682
2146.6000000	1.8392258	0.0008682
2151.6000000	1.8391931	0.0008682
2156.6000000	1.8391607	0.0008682
2161.6000000	1.8391288	0.0008682
2166.6000000	1.8390972	0.0008681
2171.6000000	1.8390660	0.0008681
2176.6000000	1.8390352	0.0008681
2181.6000000	1.8390047	0.0008681
2186.6000000	1.8389746	0.0008681
2191.6000000	1.8389449	0.0008681
2196.6000000	1.8389155	0.0008680
2201.6000000	1.8388865	0.0008680
2206.6000000	1.8388578	0.0008680
2211.6000000	1.8388295	0.0008680
2216.6000000	1.8388015	0.0008680
2221.6000000	1.8387739	0.0008680
2226.6000000	1.8387466	0.0008680
2231.6000000	1.8387196	0.0008679
2236.6000000	1.8386929	0.0008679
2241.6000000	1.8386666	0.0008679
2246.6000000	1.8386406	0.0008679
2251.6000000	1.8386148	0.0008679
2256.6000000	1.8385894	0.0008679
2261.6000000	1.8385643	0.0008679
2266.6000000	1.8385396	0.0008679
2271.6000000	1.8385151	0.0008679
2276.6000000	1.8384909	0.0008679
2281.6000000	1.8384669	0.0008679
2286.6000000	1.8384433	0.0008678
2291.6000000	1.8384200	0.0008678
2296.6000000	1.8383969	0.0008678
2301.6000000	1.8383741	0.0008678
2306.6000000	1.8383516	0.0008678
2311.6000000	1.8383294	0.0008678
2316.6000000	1.8383074	0.0008678
2321.6000000	1.8382857	0.0008678
2326.6000000	1.8382643	0.0008678
2331.6000000	1.8382431	0.0008678
2336.6000000	1.8382221	0.0008678
2341.6000000	1.8382014	0.0008678
2346.6000000	1.8381810	0.0008678
2351.6000000	1.8381608	0.0008678
2356.6000000	1.8381409	0.0008678
2361.6000000	1.8381212	0.0008678
2366.6000000	1.8381017	0.0008678
2371.6000000	1.8380825	0.0008678
2376.6000000	1.8380635	0.0008677
2381.6000000	1.8380447	0.0008677
2386.6000000	1.8380261	0.0008677
2391.6000000	1.8380078	0.0008677
2396.6000000	1.8379897	0.0008677
2401.6000000	1.8379718	0.0008677
2406.6000000	1.8379541	0.0008677
2411.6000000	1.8379367	0.0008677
2416.6000000	1.8379194	0.0008677
2421.6000000	1.8379024	0.0008677
2426.6000000	1.8378855	0.0008677
2431.6000000	1.8378689	0.0008677
2436.6000000	1.8378525	0.0008677
2441.6000000	1.8378362	0.0008677
2446.6000000	1.8378202	0.0008677
2451.6000000	1.8378043	0.0008677
2456.6000000	1.8377887	0.0008677
2461.6000000	1.8377732	0.0008677
2466.6000000	1.8377579	0.0008677
2471.6000000	1.8377428	0.0008677
2476.6000000	1.8377279	0.0008677
2481.6000000	1.8377131	0.0008677
2486.6000000	1.8376986	0.0008677
2491.6000000	1.8376842	0.0008677
2496.6000000	1.8376700	0.0008677
2501.6000000	1.8376559	0.0008677
2506.6000000	1.8376420	0.0008677
2511.6000000	1.8376283	0.0008677
2516.6000000	1.8376148	0.0008677
2521.6000000	1.8376014	0.0008677
2526.6000000	1.8375882	0.0008677
2531.6000000	1.8375751	0.0008677
2536.6000000	1.8375622	0.0008677
2541.6000000	1.8375495	0.0008677
2546.6000000	1.8375369	0.0008677
2551.6000000	1.8375244	0.0008677
2556.6000000	1.8375121	0.0008677
2561.6000000	1.8375000	0.0008677
2566.6000000	1.8374880	0.0008677
2571.6000000	1.8374761	0.0008677
2576.6000000	1.8374644	0.0008677
2581.6000000	1.8374528	0.0008677
2586.6000000	1.8374414	0.0008677
2591.6000000	1.8374301	0.0008677
2596.6000000	1.8374189	0.0008677
