wl	n	k
1171.6000000	1.7115011	0.0012317
1176.6000000	1.7113857	0.0012303
1181.6000000	1.7112725	0.0012290
1186.6000000	1.7111614	0.0012278
1191.6000000	1.7110526	0.0012266
1196.6000000	1.7109458	0.0012255
1201.6000000	1.7108410	0.0012245
1206.6000000	1.7107383	0.0012235
1211.6000000	1.7106376	0.0012225
1216.6000000	1.7105388	0.0012216
1221.6000000	1.7104420	0.0012207
1226.6000000	1.7103470	0.0012199
1231.6000000	1.7102538	0.0012191
1236.6000000	1.7101624	0.0012184
1241.6000000	1.7100728	0.0012177
1246.6000000	1.7099849	0.0012170
1251.6000000	1.7098987	0.0012164
1256.6000000	1.7098142	0.0012158
1261.6000000	1.7097313	0.0012152
1266.6000000	1.7096500	0.0012147
1271.6000000	1.7095703	0.0012142
1276.6000000	1.7094921	0.0012137
1281.6000000	1.7094154	0.0012132
1286.6000000	1.7093402	0.0012127
1291.6000000	1.7092665	0.0012123
1296.6000000	1.7091942	0.0012119
1301.6000000	1.7091232	0.0012115
1306.6000000	1.7090537	0.0012112
1311.6000000	1.7089854	0.0012108
1316.6000000	1.7089185	0.0012105
1321.6000000	1.7088529	0.0012102
1326.6000000	1.7087886	0.0012099
1331.6000000	1.7087255	0.0012096
1336.6000000	1.7086636	0.0012093
1341.6000000	1.7086029	0.0012091
1346.6000000	1.7085434	0.0012088
1351.6000000	1.7084850	0.0012086
1356.6000000	1.7084277	0.0012084
1361.6000000	1.7083716	0.0012082
1366.6000000	1.7083165	0.0012080
1371.6000000	1.7082625	0.0012078
1376.6000000	1.7082096	0.0012076
1381.6000000	1.7081576	0.0012075
1386.6000000	1.7081067	0.0012073
1391.6000000	1.7080567	0.0012071
1396.6000000	1.7080077	0.0012070
1401.6000000	1.7079597	0.0012069
1406.6000000	1.7079126	0.0012067
1411.6000000	1.7078664	0.0012066
1416.6000000	1.7078211	0.0012065
1421.6000000	1.7077766	0.0012064
1426.6000000	1.7077330	0.0012063
1431.6000000	1.7076903	0.0012062
1436.6000000	1.7076484	0.0012061
1441.6000000	1.7076073	0.0012060
1446.6000000	1.7075669	0.0012059
1451.6000000	1.7075274	0.0012058
1456.6000000	1.7074886	0.0012057
1461.6000000	1.7074506	0.0012056
1466.6000000	1.7074133	0.0012056
1471.6000000	1.7073767	0.0012055
1476.6000000	1.7073409	0.0012054
1481.6000000	1.7073057	0.0012054
1486.6000000	1.7072712	0.0012053
1491.6000000	1.7072373	0.0012053
1496.6000000	1.7072042	0.0012052
1501.6000000	1.7071716	0.0012052
1506.6000000	1.7071397	0.0012051
1511.6000000	1.7071084	0.0012051
1516.6000000	1.7070777	0.0012050
1521.6000000	1.7070476	0.0012050
1526.6000000	1.7070181	0.0012049
1531.6000000	1.7069891	0.0012049
1536.6000000	1.7069608	0.0012049
1541.6000000	1.7069329	0.0012048
1546.6000000	1.7069056	0.0012048
1551.6000000	1.7068788	0.0012048
1556.6000000	1.7068526	0.0012047
1561.6000000	1.7068268	0.0012047
1566.6000000	1.7068015	0.0012047
1571.6000000	1.7067768	0.0012047
1576.6000000	1.7067525	0.0012046
1581.6000000	1.7067286	0.0012046
1586.6000000	1.7067053	0.0012046
1591.6000000	1.7066824	0.0012046
1596.6000000	1.7066599	0.0012046
1601.6000000	1.7066378	0.0012045
1606.6000000	1.7066162	0.0012045
1611.6000000	1.7065950	0.0012045
1616.6000000	1.7065742	0.0012045
1621.6000000	1.7065538	0.0012045
1626.6000000	1.7065338	0.0012045
1631.6000000	1.7065142	0.0012044
1636.6000000	1.7064950	0.0012044
1641.6000000	1.7064761	0.0012044
1646.6000000	1.7064577	0.0012044
1651.6000000	1.7064395	0.0012044
1656.6000000	1.7064217	0.0012044
1661.6000000	1.7064043	0.0012044
1666.6000000	1.7063872	0.0012044
1671.6000000	1.7063704	0.0012044
1676.6000000	1.7063539	0.0012043
1681.6000000	1.7063378	0.0012043
1686.6000000	1.7063220	0.0012043
1691.6000000	1.7063064	0.0012043
1696.6000000	1.7062912	0.0012043
1701.6000000	1.7062763	0.0012043
1706.6000000	1.7062617	0.0012043
1711.6000000	1.7062473	0.0012043
1716.6000000	1.7062332	0.0012043
1721.6000000	1.7062194	0.0012043
1726.6000000	1.7062059	0.0012043
1731.6000000	1.7061926	0.0012043
1736.6000000	1.7061795	0.0012043
1741.6000000	1.7061668	0.0012043
1746.6000000	1.7061542	0.0012043
1751.6000000	1.7061420	0.0012043
1756.6000000	1.7061299	0.0012043
1761.6000000	1.7061181	0.0012043
1766.6000000	1.7061065	0.0012043
1771.6000000	1.7060951	0.0012042
1776.6000000	1.7060840	0.0012042
1781.6000000	1.7060731	0.0012042
1786.6000000	1.7060623	0.0012042
1791.6000000	1.7060518	0.0012042
1796.6000000	1.7060415	0.0012042
1801.6000000	1.7060314	0.0012042
1806.6000000	1.7060215	0.0012042
1811.6000000	1.7060118	0.0012042
1816.6000000	1.7060022	0.0012042
1821.6000000	1.7059929	0.0012042
1826.6000000	1.7059837	0.0012042
1831.6000000	1.7059747	0.0012042
1836.6000000	1.7059659	0.0012042
1841.6000000	1.7059572	0.0012042
1846.6000000	1.7059487	0.0012042
1851.6000000	1.7059404	0.0012042
1856.6000000	1.7059323	0.0012042
1861.6000000	1.7059243	0.0012042
1866.6000000	1.7059164	0.0012042
1871.6000000	1.7059087	0.0012042
1876.6000000	1.7059012	0.0012042
1881.6000000	1.7058938	0.0012042
1886.6000000	1.7058865	0.0012042
1891.6000000	1.7058794	0.0012042
1896.6000000	1.7058724	0.0012042
1901.6000000	1.7058655	0.0012042
1906.6000000	1.7058588	0.0012042
1911.6000000	1.7058522	0.0012042
1916.6000000	1.7058458	0.0012042
1921.6000000	1.7058394	0.0012042
1926.6000000	1.7058332	0.0012042
1931.6000000	1.7058271	0.0012042
1936.6000000	1.7058212	0.0012042
1941.6000000	1.7058153	0.0012042
1946.6000000	1.7058095	0.0012042
1951.6000000	1.7058039	0.0012042
1956.6000000	1.7057984	0.0012042
1961.6000000	1.7057930	0.0012042
1966.6000000	1.7057876	0.0012042
1971.6000000	1.7057824	0.0012042
1976.6000000	1.7057773	0.0012042
1981.6000000	1.7057723	0.0012042
1986.6000000	1.7057674	0.0012042
1991.6000000	1.7057626	0.0012042
1996.6000000	1.7057578	0.0012042
2001.6000000	1.7057532	0.0012042
2006.6000000	1.7057486	0.0012042
2011.6000000	1.7057442	0.0012042
2016.6000000	1.7057398	0.0012042
2021.6000000	1.7057355	0.0012042
2026.6000000	1.7057313	0.0012042
2031.6000000	1.7057272	0.0012042
2036.6000000	1.7057231	0.0012042
2041.6000000	1.7057192	0.0012042
2046.6000000	1.7057153	0.0012042
2051.6000000	1.7057115	0.0012042
2056.6000000	1.7057077	0.0012042
2061.6000000	1.7057040	0.0012042
2066.6000000	1.7057004	0.0012042
2071.6000000	1.7056969	0.0012042
2076.6000000	1.7056934	0.0012042
2081.6000000	1.7056900	0.0012042
2086.6000000	1.7056867	0.0012042
2091.6000000	1.7056834	0.0012042
2096.6000000	1.7056802	0.0012042
2101.6000000	1.7056771	0.0012042
2106.6000000	1.7056740	0.0012042
2111.6000000	1.7056710	0.0012042
2116.6000000	1.7056680	0.0012042
2121.6000000	1.7056651	0.0012042
2126.6000000	1.7056623	0.0012042
2131.6000000	1.7056595	0.0012042
2136.6000000	1.7056567	0.0012042
2141.6000000	1.7056540	0.0012042
2146.6000000	1.7056514	0.0012042
2151.6000000	1.7056488	0.0012042
2156.6000000	1.7056463	0.0012042
2161.6000000	1.7056438	0.0012042
2166.6000000	1.7056414	0.0012042
2171.6000000	1.7056390	0.0012042
2176.6000000	1.7056366	0.0012042
2181.6000000	1.7056343	0.0012042
2186.6000000	1.7056321	0.0012042
2191.6000000	1.7056299	0.0012042
2196.6000000	1.7056277	0.0012042
2201.6000000	1.7056256	0.0012042
2206.6000000	1.7056235	0.0012042
2211.6000000	1.7056214	0.0012042
2216.6000000	1.7056194	0.0012042
2221.6000000	1.7056174	0.0012042
2226.6000000	1.7056155	0.0012042
2231.6000000	1.7056136	0.0012042
2236.6000000	1.7056118	0.0012042
2241.6000000	1.7056099	0.0012042
2246.6000000	1.7056082	0.0012042
2251.6000000	1.7056064	0.0012042
2256.6000000	1.7056047	0.0012042
2261.6000000	1.7056030	0.0012042
2266.6000000	1.7056014	0.0012042
2271.6000000	1.7055997	0.0012042
2276.6000000	1.7055981	0.0012042
2281.6000000	1.7055966	0.0012042
2286.6000000	1.7055951	0.0012042
2291.6000000	1.7055936	0.0012042
2296.6000000	1.7055921	0.0012042
2301.6000000	1.7055906	0.0012042
2306.6000000	1.7055892	0.0012042
2311.6000000	1.7055878	0.0012042
2316.6000000	1.7055865	0.0012042
2321.6000000	1.7055852	0.0012042
2326.6000000	1.7055838	0.0012042
2331.6000000	1.7055826	0.0012042
2336.6000000	1.7055813	0.0012042
2341.6000000	1.7055801	0.0012042
2346.6000000	1.7055789	0.0012042
2351.6000000	1.7055777	0.0012042
2356.6000000	1.7055765	0.0012042
2361.6000000	1.7055754	0.0012042
2366.6000000	1.7055743	0.0012042
2371.6000000	1.7055732	0.0012042
2376.6000000	1.7055721	0.0012042
2381.6000000	1.7055710	0.0012042
2386.6000000	1.7055700	0.0012042
2391.6000000	1.7055690	0.0012042
2396.6000000	1.7055680	0.0012042
2401.6000000	1.7055670	0.0012042
2406.6000000	1.7055660	0.0012042
2411.6000000	1.7055651	0.0012042
2416.6000000	1.7055642	0.0012042
2421.6000000	1.7055633	0.0012042
2426.6000000	1.7055624	0.0012042
2431.6000000	1.7055615	0.0012042
2436.6000000	1.7055607	0.0012042
2441.6000000	1.7055598	0.0012042
2446.6000000	1.7055590	0.0012042
2451.6000000	1.7055582	0.0012042
2456.6000000	1.7055574	0.0012042
2461.6000000	1.7055567	0.0012042
2466.6000000	1.7055559	0.0012042
2471.6000000	1.7055552	0.0012042
2476.6000000	1.7055544	0.0012042
2481.6000000	1.7055537	0.0012042
2486.6000000	1.7055530	0.0012042
2491.6000000	1.7055523	0.0012042
2496.6000000	1.7055516	0.0012042
2501.6000000	1.7055510	0.0012042
2506.6000000	1.7055503	0.0012042
2511.6000000	1.7055497	0.0012042
2516.6000000	1.7055491	0.0012042
2521.6000000	1.7055485	0.0012042
2526.6000000	1.7055479	0.0012042
2531.6000000	1.7055473	0.0012042
2536.6000000	1.7055467	0.0012042
2541.6000000	1.7055461	0.0012042
2546.6000000	1.7055456	0.0012042
2551.6000000	1.7055450	0.0012042
2556.6000000	1.7055445	0.0012042
2561.6000000	1.7055440	0.0012042
2566.6000000	1.7055435	0.0012042
2571.6000000	1.7055430	0.0012042
2576.6000000	1.7055425	0.0012042
2581.6000000	1.7055420	0.0012042
2586.6000000	1.7055415	0.0012042
2591.6000000	1.7055410	0.0012042
2596.6000000	1.7055406	0.0012042
