520.0	1.8600E+00	1.5236E+00	1.3349E+00
521.0	1.8730E+00	1.5346E+00	1.3452E+00
522.0	1.9150E+00	1.5690E+00	1.3760E+00
523.0	1.8040E+00	1.4789E+00	1.2976E+00
524.0	1.9410E+00	1.5905E+00	1.3962E+00
525.0	1.9280E+00	1.5781E+00	1.3859E+00
526.0	1.8740E+00	1.5341E+00	1.3479E+00
527.0	1.6410E+00	1.3417E+00	1.1795E+00
528.0	1.8800E+00	1.5357E+00	1.3508E+00
529.0	1.9690E+00	1.6071E+00	1.4142E+00
530.0	1.8920E+00	1.5446E+00	1.3598E+00
531.0	1.9950E+00	1.6292E+00	1.4348E+00
532.0	1.9580E+00	1.5998E+00	1.4094E+00
533.0	1.7470E+00	1.4286E+00	1.2590E+00
534.0	1.8690E+00	1.5302E+00	1.3491E+00
535.0	1.8950E+00	1.5535E+00	1.3701E+00
536.0	1.9740E+00	1.6199E+00	1.4292E+00
537.0	1.8240E+00	1.4989E+00	1.3229E+00
538.0	1.9130E+00	1.5738E+00	1.3896E+00
539.0	1.8640E+00	1.5352E+00	1.3558E+00
540.0	1.8000E+00	1.4825E+00	1.3096E+00
541.0	1.7340E+00	1.4251E+00	1.2595E+00
542.0	1.8880E+00	1.5511E+00	1.3714E+00
543.0	1.8510E+00	1.5256E+00	1.3493E+00
544.0	1.9190E+00	1.5792E+00	1.3971E+00
545.0	1.8740E+00	1.5435E+00	1.3657E+00
546.0	1.8609E+00	1.5291E+00	1.3536E+00
547.0	1.8820E+00	1.5490E+00	1.3717E+00
548.0	1.8260E+00	1.5049E+00	1.3331E+00
549.0	1.8800E+00	1.5520E+00	1.3752E+00
550.0	1.8630E+00	1.5399E+00	1.3648E+00
551.0	1.8590E+00	1.5382E+00	1.3639E+00
552.0	1.8960E+00	1.5697E+00	1.3923E+00
553.0	1.8420E+00	1.5250E+00	1.3533E+00
554.0	1.8780E+00	1.5549E+00	1.3802E+00
555.0	1.8890E+00	1.5634E+00	1.3883E+00
556.0	1.8570E+00	1.5366E+00	1.3651E+00
557.0	1.8120E+00	1.4988E+00	1.3321E+00
558.0	1.8530E+00	1.5310E+00	1.3613E+00
559.0	1.7550E+00	1.4483E+00	1.2885E+00
560.0	1.7860E+00	1.4740E+00	1.3118E+00
561.0	1.8900E+00	1.5595E+00	1.3885E+00
562.0	1.8010E+00	1.4847E+00	1.3225E+00
563.0	1.8710E+00	1.5408E+00	1.3731E+00
564.0	1.8360E+00	1.5106E+00	1.3466E+00
565.0	1.8490E+00	1.5201E+00	1.3555E+00
566.0	1.7500E+00	1.4374E+00	1.2823E+00
567.0	1.8680E+00	1.5320E+00	1.3673E+00
568.0	1.8590E+00	1.5180E+00	1.3554E+00
569.0	1.8310E+00	1.4807E+00	1.3228E+00
570.0	1.8280E+00	1.4816E+00	1.3240E+00
571.0	1.7620E+00	1.4331E+00	1.2810E+00
572.0	1.8720E+00	1.5134E+00	1.3534E+00
573.0	1.8810E+00	1.5198E+00	1.3595E+00
574.0	1.8730E+00	1.5119E+00	1.3527E+00
575.0	1.8340E+00	1.4777E+00	1.3225E+00
576.0	1.8180E+00	1.4654E+00	1.3118E+00
577.0	1.8620E+00	1.5023E+00	1.3452E+00
578.0	1.7990E+00	1.4560E+00	1.3040E+00
579.0	1.8160E+00	1.4770E+00	1.3230E+00
580.0	1.8340E+00	1.5020E+00	1.3455E+00
581.0	1.8330E+00	1.5089E+00	1.3518E+00
582.0	1.8520E+00	1.5320E+00	1.3729E+00
583.0	1.8630E+00	1.5479E+00	1.3872E+00
584.0	1.8540E+00	1.5448E+00	1.3845E+00
585.0	1.8360E+00	1.5324E+00	1.3737E+00
586.0	1.7920E+00	1.4953E+00	1.3409E+00
587.0	1.8380E+00	1.5281E+00	1.3708E+00
